Time (of day);Time (seconds);Time;Channel0;Channel1;Channel2;Channel3;Channel4;Channel5;Channel6;Channel7
0.510373704;116.901999945;2021-11-24 12:14:56.288;24.66;24.96;25.12;25.42;25.96;26.48;26.04;35.9
0.510373889;116.917999531;2021-11-24 12:14:56.304;24.66;24.9;25.12;25.42;25.96;26.48;26.04;35.9
0.510374456;116.966999718;2021-11-24 12:14:56.353;24.66;24.9;25.12;25.42;26.08;26.48;26.04;35.9
0.510374630;116.981999762;2021-11-24 12:14:56.368;24.66;24.9;25.12;25.42;26.08;26.68;26.04;35.9
0.510374815;116.997999977;2021-11-24 12:14:56.384;24.66;24.9;25.12;25.42;26.08;26.68;26.28;35.9
0.510375000;117.013999564;2021-11-24 12:14:56.400;24.66;24.9;25.12;25.42;26.08;26.68;26.28;36.94
0.510385463;117.917999765;2021-11-24 12:14:57.304;24.66;24.84;25.12;25.42;26.08;26.68;26.28;36.94
0.510386204;117.981999996;2021-11-24 12:14:57.368;24.66;24.84;25.12;25.42;26.08;26.74;26.28;36.94
0.510386389;117.997999582;2021-11-24 12:14:57.384;24.66;24.84;25.12;25.42;26.08;26.74;26.36;36.94
0.510386574;118.013999797;2021-11-24 12:14:57.400;24.66;24.84;25.12;25.42;26.08;26.74;26.36;39.02
0.510397037;118.917999999;2021-11-24 12:14:58.304;24.66;24.94;25.12;25.42;26.08;26.74;26.36;39.02
0.510397789;118.982999772;2021-11-24 12:14:58.369;24.66;24.94;25.12;25.42;26.08;26.84;26.36;39.02
0.510397975;118.998999987;2021-11-24 12:14:58.385;24.66;24.94;25.12;25.42;26.08;26.84;26.5;39.02
0.510398160;119.014999573;2021-11-24 12:14:58.401;24.66;24.94;25.12;25.42;26.08;26.84;26.5;40.00
0.510408611;119.917999604;2021-11-24 12:14:59.304;24.66;25.02;25.12;25.42;26.08;26.84;26.5;40.00
0.510408796;119.933999819;2021-11-24 12:14:59.320;24.66;25.02;25.2;25.42;26.08;26.84;26.5;40.00
0.510408993;119.950999576;2021-11-24 12:14:59.337;24.66;25.02;25.2;25.54;26.08;26.84;26.5;40.00
0.510409352;119.981999835;2021-11-24 12:14:59.368;24.66;25.02;25.2;25.54;26.08;26.92;26.5;40.00
0.510409537;119.997999421;2021-11-24 12:14:59.384;24.66;25.02;25.2;25.54;26.08;26.92;26.62;40.00
0.510409722;120.013999636;2021-11-24 12:14:59.400;24.66;25.02;25.2;25.54;26.08;26.92;26.62;40.62
0.510420752;120.967000024;2021-11-24 12:15:00.353;24.66;25.02;25.2;25.54;26.16;26.92;26.62;40.62
0.510420937;120.982999611;2021-11-24 12:15:00.369;24.66;25.02;25.2;25.54;26.16;27.12;26.62;40.62
0.510421123;120.998999826;2021-11-24 12:15:00.385;24.66;25.02;25.2;25.54;26.16;27.12;26.84;40.62
0.510421308;121.015000041;2021-11-24 12:15:00.401;24.66;25.02;25.2;25.54;26.16;27.12;26.84;41.42
0.510432512;121.982999844;2021-11-24 12:15:01.369;24.66;25.02;25.2;25.54;26.16;27.18;26.84;41.42
0.510432697;121.998999431;2021-11-24 12:15:01.385;24.66;25.02;25.2;25.54;26.16;27.18;26.94;41.42
0.510432882;122.014999646;2021-11-24 12:15:01.401;24.66;25.02;25.2;25.54;26.16;27.18;26.94;44.84
0.510443345;122.918999847;2021-11-24 12:15:02.305;24.66;25.1;25.2;25.54;26.16;27.18;26.94;44.84
0.510444282;122.999999835;2021-11-24 12:15:02.386;24.66;25.1;25.2;25.54;26.16;27.18;27.04;44.84
0.510444468;123.015999421;2021-11-24 12:15:02.402;24.66;25.1;25.2;25.54;26.16;27.18;27.04;46.52
0.510455475;123.966999468;2021-11-24 12:15:03.353;24.66;25.1;25.2;25.54;26.22;27.18;27.04;46.52
0.510455660;123.982999683;2021-11-24 12:15:03.369;24.66;25.1;25.2;25.54;26.22;27.26;27.04;46.52
0.510455845;123.998999898;2021-11-24 12:15:03.385;24.66;25.1;25.2;25.54;26.22;27.26;27.18;46.52
0.510456030;124.014999485;2021-11-24 12:15:03.401;24.66;25.1;25.2;25.54;26.22;27.26;27.18;47.4
0.510466296;124.901999929;2021-11-24 12:15:04.288;24.78;25.1;25.2;25.54;26.22;27.26;27.18;47.4
0.510466863;124.950999487;2021-11-24 12:15:04.337;24.78;25.1;25.2;25.6;26.22;27.26;27.18;47.4
0.510467234;124.982999917;2021-11-24 12:15:04.369;24.78;25.1;25.2;25.6;26.22;27.38;27.18;47.4
0.510467407;124.997999961;2021-11-24 12:15:04.384;24.78;25.1;25.2;25.6;26.22;27.38;27.38;47.4
0.510467593;125.013999548;2021-11-24 12:15:04.400;24.78;25.1;25.2;25.6;26.22;27.38;27.38;49.04
0.510478241;125.933999964;2021-11-24 12:15:05.320;24.78;25.1;25.26;25.6;26.22;27.38;27.38;49.04
0.510478981;125.997999567;2021-11-24 12:15:05.384;24.78;25.1;25.26;25.6;26.22;27.38;27.48;49.04
0.510479167;126.013999782;2021-11-24 12:15:05.400;24.78;25.1;25.26;25.6;26.22;27.38;27.48;52.04
0.510489444;126.901999768;2021-11-24 12:15:06.288;24.84;25.1;25.26;25.6;26.22;27.38;27.48;52.04
0.510490370;126.981999585;2021-11-24 12:15:06.368;24.84;25.1;25.26;25.6;26.22;27.48;27.48;52.04
0.510490556;126.997999800;2021-11-24 12:15:06.384;24.84;25.1;25.26;25.6;26.22;27.48;27.58;52.04
0.510490741;127.014000015;2021-11-24 12:15:06.400;24.84;25.1;25.26;25.6;26.22;27.48;27.58;53.26
0.510501979;127.984999702;2021-11-24 12:15:07.371;24.84;25.1;25.26;25.6;26.22;27.54;27.58;53.26
0.510502164;128.000999917;2021-11-24 12:15:07.387;24.84;25.1;25.26;25.6;26.22;27.54;27.66;53.26
0.510502350;128.016999504;2021-11-24 12:15:07.403;24.84;25.1;25.26;25.6;26.22;27.54;27.66;54.96
0.510513530;128.982999595;2021-11-24 12:15:08.369;24.84;25.1;25.26;25.6;26.22;27.48;27.66;54.96
0.510513715;128.998999810;2021-11-24 12:15:08.385;24.84;25.1;25.26;25.6;26.22;27.48;27.8;54.96
0.510513900;129.015000025;2021-11-24 12:15:08.401;24.84;25.1;25.26;25.6;26.22;27.48;27.8;55.48
0.510524549;129.934999812;2021-11-24 12:15:09.321;24.84;25.1;25.16;25.6;26.22;27.48;27.8;55.48
0.510524942;129.968999955;2021-11-24 12:15:09.355;24.84;25.1;25.16;25.6;26.28;27.48;27.8;55.48
0.510525127;129.984999541;2021-11-24 12:15:09.371;24.84;25.1;25.16;25.6;26.28;27.58;27.8;55.48
0.510525313;130.000999756;2021-11-24 12:15:09.387;24.84;25.1;25.16;25.6;26.28;27.58;27.94;55.48
0.510525498;130.016999971;2021-11-24 12:15:09.403;24.84;25.1;25.16;25.6;26.28;27.58;27.94;57.24
0.510535741;130.901999446;2021-11-24 12:15:10.288;24.98;25.1;25.16;25.6;26.28;27.58;27.94;57.24
0.510535938;130.918999831;2021-11-24 12:15:10.305;24.98;25.16;25.16;25.6;26.28;27.58;27.94;57.24
0.510536123;130.935000046;2021-11-24 12:15:10.321;24.98;25.16;25.22;25.6;26.28;27.58;27.94;57.24
0.510536852;130.997999478;2021-11-24 12:15:10.384;24.98;25.16;25.22;25.6;26.28;27.58;28.02;57.24
0.510537037;131.013999693;2021-11-24 12:15:10.400;24.98;25.16;25.22;25.6;26.28;27.58;28.02;58.32
0.510548252;131.982999667;2021-11-24 12:15:11.369;24.98;25.16;25.22;25.6;26.28;27.64;28.02;58.32
0.510548438;131.998999882;2021-11-24 12:15:11.385;24.98;25.16;25.22;25.6;26.28;27.64;28.12;58.32
0.510548623;132.014999469;2021-11-24 12:15:11.401;24.98;25.16;25.22;25.6;26.28;27.64;28.12;59.34
0.510559826;132.982999901;2021-11-24 12:15:12.369;24.98;25.16;25.22;25.6;26.28;27.74;28.12;59.34
0.510560012;132.998999488;2021-11-24 12:15:12.385;24.98;25.16;25.22;25.6;26.28;27.74;28.3;59.34
0.510560197;133.014999703;2021-11-24 12:15:12.401;24.98;25.16;25.22;25.6;26.28;27.74;28.3;60.02
0.510571609;134.000999434;2021-11-24 12:15:13.387;24.98;25.16;25.22;25.6;26.28;27.74;28.42;60.02
0.510571794;134.016999649;2021-11-24 12:15:13.403;24.98;25.16;25.22;25.6;26.28;27.74;28.42;62.4
0.510582998;134.984999453;2021-11-24 12:15:14.371;24.98;25.16;25.22;25.6;26.28;27.82;28.42;62.4
0.510583183;135.000999668;2021-11-24 12:15:14.387;24.98;25.16;25.22;25.6;26.28;27.82;28.5;62.4
0.510583368;135.016999883;2021-11-24 12:15:14.403;24.98;25.16;25.22;25.6;26.28;27.82;28.5;63.36
0.510593808;135.918999743;2021-11-24 12:15:15.305;24.98;25.08;25.22;25.6;26.28;27.82;28.5;63.36
0.510594178;135.950999544;2021-11-24 12:15:15.337;24.98;25.08;25.22;25.54;26.28;27.82;28.5;63.36
0.510594560;135.983999516;2021-11-24 12:15:15.370;24.98;25.08;25.22;25.54;26.28;27.74;28.5;63.36
0.510594931;136.015999946;2021-11-24 12:15:15.402;24.98;25.08;25.22;25.54;26.28;27.74;28.5;64.26
0.510605185;136.901999591;2021-11-24 12:15:16.288;25.08;25.08;25.22;25.54;26.28;27.74;28.5;64.26
0.510606111;136.982000037;2021-11-24 12:15:16.368;25.08;25.08;25.22;25.54;26.28;27.92;28.5;64.26
0.510606296;136.997999623;2021-11-24 12:15:16.384;25.08;25.08;25.22;25.54;26.28;27.92;28.7;64.26
0.510606481;137.013999838;2021-11-24 12:15:16.400;25.08;25.08;25.22;25.54;26.28;27.92;28.7;66.06
0.510617141;137.934999797;2021-11-24 12:15:17.321;25.08;25.08;25.14;25.54;26.28;27.92;28.7;66.06
0.510617905;138.000999740;2021-11-24 12:15:17.387;25.08;25.08;25.14;25.54;26.28;27.92;28.88;66.06
0.510618079;138.015999785;2021-11-24 12:15:17.402;25.08;25.08;25.14;25.54;26.28;27.92;28.88;68.74
0.510628715;138.935000030;2021-11-24 12:15:18.321;25.08;25.08;25.2;25.54;26.28;27.92;28.88;68.74
0.510629456;138.998999633;2021-11-24 12:15:18.385;25.08;25.08;25.2;25.54;26.28;27.92;28.94;68.74
0.510629641;139.014999848;2021-11-24 12:15:18.401;25.08;25.08;25.2;25.54;26.28;27.92;28.94;69.86
0.510640845;139.982999652;2021-11-24 12:15:19.369;25.08;25.08;25.2;25.54;26.28;28.02;28.94;69.86
0.510641030;139.998999867;2021-11-24 12:15:19.385;25.08;25.08;25.2;25.54;26.28;28.02;29.06;69.86
0.510641215;140.014999453;2021-11-24 12:15:19.401;25.08;25.08;25.2;25.54;26.28;28.02;29.06;70.78
0.510652604;140.998999472;2021-11-24 12:15:20.385;25.08;25.08;25.2;25.54;26.28;28.02;29.14;70.78
0.510652789;141.014999687;2021-11-24 12:15:20.401;25.08;25.08;25.2;25.54;26.28;28.02;29.14;71.56
0.510663252;141.918999888;2021-11-24 12:15:21.305;25.08;24.98;25.2;25.54;26.28;28.02;29.14;71.56
0.510663819;141.967999446;2021-11-24 12:15:21.354;25.08;24.98;25.2;25.54;26.34;28.02;29.14;71.56
0.510664016;141.984999832;2021-11-24 12:15:21.371;25.08;24.98;25.2;25.54;26.34;28.14;29.14;71.56
0.510664190;141.999999876;2021-11-24 12:15:21.386;25.08;24.98;25.2;25.54;26.34;28.14;29.3;71.56
0.510664375;142.015999462;2021-11-24 12:15:21.402;25.08;24.98;25.2;25.54;26.34;28.14;29.3;74.72
0.510674630;142.901999736;2021-11-24 12:15:22.288;25.16;24.98;25.2;25.54;26.34;28.14;29.3;74.72
0.510674826;142.918999493;2021-11-24 12:15:22.305;25.16;25.04;25.2;25.54;26.34;28.14;29.3;74.72
0.510675741;142.997999769;2021-11-24 12:15:22.384;25.16;25.04;25.2;25.54;26.34;28.14;29.4;74.72
0.510675926;143.013999984;2021-11-24 12:15:22.400;25.16;25.04;25.2;25.54;26.34;28.14;29.4;73.68
0.510687535;144.016999472;2021-11-24 12:15:23.403;25.16;25.04;25.2;25.54;26.34;28.14;29.4;73.00
0.510698715;144.982999563;2021-11-24 12:15:24.369;25.16;25.04;25.2;25.54;26.34;28.2;29.4;73.00
0.510698900;144.998999778;2021-11-24 12:15:24.385;25.16;25.04;25.2;25.54;26.34;28.2;29.58;73.00
0.510699086;145.014999993;2021-11-24 12:15:24.401;25.16;25.04;25.2;25.54;26.34;28.2;29.58;73.66
0.510710475;145.999000012;2021-11-24 12:15:25.385;25.16;25.04;25.2;25.54;26.34;28.2;29.68;73.66
0.510710671;146.015999769;2021-11-24 12:15:25.402;25.16;25.04;25.2;25.54;26.34;28.2;29.68;76.12
0.510720926;146.902000043;2021-11-24 12:15:26.288;25.06;25.04;25.2;25.54;26.34;28.2;29.68;76.12
0.510721308;146.935000014;2021-11-24 12:15:26.321;25.06;25.04;25.12;25.54;26.34;28.2;29.68;76.12
0.510722222;147.013999661;2021-11-24 12:15:26.400;25.06;25.04;25.12;25.54;26.34;28.2;29.68;78.1
0.510732512;147.902999818;2021-11-24 12:15:27.289;25.14;25.04;25.12;25.54;26.34;28.2;29.68;78.1
0.510733252;147.966999421;2021-11-24 12:15:27.353;25.14;25.04;25.12;25.54;26.4;28.2;29.68;78.1
0.510733426;147.981999465;2021-11-24 12:15:27.368;25.14;25.04;25.12;25.54;26.4;28.3;29.68;78.1
0.510733611;147.997999680;2021-11-24 12:15:27.384;25.14;25.04;25.12;25.54;26.4;28.3;29.9;78.1
0.510733796;148.013999895;2021-11-24 12:15:27.400;25.14;25.04;25.12;25.54;26.4;28.3;29.9;79.64
0.510744086;148.902999423;2021-11-24 12:15:28.289;25.08;25.04;25.12;25.54;26.4;28.3;29.9;79.64
0.510744826;148.966999655;2021-11-24 12:15:28.353;25.08;25.04;25.12;25.54;26.34;28.3;29.9;79.64
0.510745185;148.997999914;2021-11-24 12:15:28.384;25.08;25.04;25.12;25.54;26.34;28.3;30.04;79.64
0.510745370;149.013999500;2021-11-24 12:15:28.400;25.08;25.04;25.12;25.54;26.34;28.3;30.04;83.56
0.510756609;149.984999816;2021-11-24 12:15:29.371;25.08;25.04;25.12;25.54;26.34;28.36;30.04;83.56
0.510756794;150.001000031;2021-11-24 12:15:29.387;25.08;25.04;25.12;25.54;26.34;28.36;30.12;83.56
0.510756979;150.016999617;2021-11-24 12:15:29.403;25.08;25.04;25.12;25.54;26.34;28.36;30.12;86.64
0.510767604;150.934999692;2021-11-24 12:15:30.321;25.08;25.04;25.2;25.54;26.34;28.36;30.12;86.64
0.510767998;150.968999835;2021-11-24 12:15:30.355;25.08;25.04;25.2;25.54;26.44;28.36;30.12;86.64
0.510768183;150.984999421;2021-11-24 12:15:30.371;25.08;25.04;25.2;25.54;26.44;28.42;30.12;86.64
0.510768368;151.000999636;2021-11-24 12:15:30.387;25.08;25.04;25.2;25.54;26.44;28.42;30.26;86.64
0.510768553;151.016999851;2021-11-24 12:15:30.403;25.08;25.04;25.2;25.54;26.44;28.42;30.26;86.04
0.510779549;151.966999727;2021-11-24 12:15:31.353;25.08;25.04;25.2;25.54;26.36;28.42;30.26;86.04
0.510779734;151.982999942;2021-11-24 12:15:31.369;25.08;25.04;25.2;25.54;26.36;28.36;30.26;86.04
0.510780104;152.014999744;2021-11-24 12:15:31.401;25.08;25.04;25.2;25.54;26.36;28.36;30.26;91.32
0.510790752;152.934999531;2021-11-24 12:15:32.321;25.08;25.04;25.12;25.54;26.36;28.36;30.26;91.32
0.510791505;152.999999933;2021-11-24 12:15:32.386;25.08;25.04;25.12;25.54;26.36;28.36;30.46;91.32
0.510791690;153.015999519;2021-11-24 12:15:32.402;25.08;25.04;25.12;25.54;26.36;28.36;30.46;89.26
0.510801956;153.902999964;2021-11-24 12:15:33.289;25.02;25.04;25.12;25.54;26.36;28.36;30.46;89.26
0.510803056;153.997999825;2021-11-24 12:15:33.384;25.02;25.04;25.12;25.54;26.36;28.36;30.52;89.26
0.510803241;154.014000040;2021-11-24 12:15:33.400;25.02;25.04;25.12;25.54;26.36;28.36;30.52;96.00
0.510813519;154.902000027;2021-11-24 12:15:34.288;24.82;25.04;25.12;25.54;26.36;28.36;30.52;96.00
0.510814653;154.999999772;2021-11-24 12:15:34.386;24.82;25.04;25.12;25.54;26.36;28.36;30.6;96.00
0.510814838;155.015999987;2021-11-24 12:15:34.402;24.82;25.04;25.12;25.54;26.36;28.36;30.6;97.66
0.510825845;155.967000034;2021-11-24 12:15:35.353;24.82;25.04;25.12;25.54;26.42;28.36;30.6;97.66
0.510826215;155.998999835;2021-11-24 12:15:35.385;24.82;25.04;25.12;25.54;26.42;28.36;30.7;97.66
0.510836667;156.901999866;2021-11-24 12:15:36.288;24.72;25.04;25.12;25.54;26.42;28.36;30.7;97.66
0.510837049;156.934999838;2021-11-24 12:15:36.321;24.72;25.04;25.18;25.54;26.42;28.36;30.7;97.66
0.510837778;156.997999898;2021-11-24 12:15:36.384;24.72;25.04;25.18;25.54;26.42;28.36;30.86;97.66
0.510848241;157.901999471;2021-11-24 12:15:37.288;24.78;25.04;25.18;25.54;26.42;28.36;30.86;97.66
0.510849352;157.997999503;2021-11-24 12:15:37.384;24.78;25.04;25.18;25.54;26.42;28.36;30.94;97.66
0.510849537;158.013999718;2021-11-24 12:15:37.400;24.78;25.04;25.18;25.54;26.42;28.36;30.94;101.38
0.510860752;158.982999693;2021-11-24 12:15:38.369;24.78;25.04;25.18;25.54;26.42;28.48;30.94;101.38
0.510860938;158.998999908;2021-11-24 12:15:38.385;24.78;25.04;25.18;25.54;26.42;28.48;31.02;101.38
0.510861123;159.014999494;2021-11-24 12:15:38.401;24.78;25.04;25.18;25.54;26.42;28.48;31.02;104.44
0.510872512;159.998999513;2021-11-24 12:15:39.385;24.78;25.04;25.18;25.54;26.42;28.48;31.1;104.44
0.510872708;160.015999898;2021-11-24 12:15:39.402;24.78;25.04;25.18;25.54;26.42;28.48;31.1;105.1
0.510883727;160.967999487;2021-11-24 12:15:40.354;24.78;25.04;25.18;25.54;26.5;28.48;31.1;105.1
0.510884109;161.000999459;2021-11-24 12:15:40.387;24.78;25.04;25.18;25.54;26.5;28.48;31.24;105.1
0.510884282;161.015999503;2021-11-24 12:15:40.402;24.78;25.04;25.18;25.54;26.5;28.48;31.24;106.58
0.510895660;161.998999980;2021-11-24 12:15:41.385;24.78;25.04;25.18;25.54;26.5;28.48;31.32;106.58
0.510906111;162.902000011;2021-11-24 12:15:42.288;24.86;25.04;25.18;25.54;26.5;28.48;31.32;106.58
0.510907407;163.013999630;2021-11-24 12:15:42.400;24.86;25.04;25.18;25.54;26.5;28.48;31.32;108.66
0.510918831;164.000999532;2021-11-24 12:15:43.387;24.86;25.04;25.18;25.54;26.5;28.48;31.44;108.66
0.510919016;164.016999747;2021-11-24 12:15:43.403;24.86;25.04;25.18;25.54;26.5;28.48;31.44;107.44
0.510929259;164.901999850;2021-11-24 12:15:44.288;24.92;25.04;25.18;25.54;26.5;28.48;31.44;107.44
0.510930394;164.999999595;2021-11-24 12:15:44.386;24.92;25.04;25.18;25.54;26.5;28.48;31.6;107.44
0.510930579;165.015999810;2021-11-24 12:15:44.402;24.92;25.04;25.18;25.54;26.5;28.48;31.6;108.64
0.510941956;165.998999658;2021-11-24 12:15:45.385;24.92;25.04;25.18;25.54;26.5;28.48;31.66;108.64
0.510942141;166.014999873;2021-11-24 12:15:45.401;24.92;25.04;25.18;25.54;26.5;28.48;31.66;109.96
0.510953368;166.985000018;2021-11-24 12:15:46.371;24.92;25.04;25.18;25.54;26.5;28.42;31.66;109.96
0.510953738;167.016999819;2021-11-24 12:15:46.403;24.92;25.04;25.18;25.54;26.5;28.42;31.66;113.48
0.510965104;167.998999497;2021-11-24 12:15:47.385;24.92;25.04;25.18;25.54;26.5;28.42;31.78;113.48
0.510965289;168.014999712;2021-11-24 12:15:47.401;24.92;25.04;25.18;25.54;26.5;28.42;31.78;112.84
0.510975741;168.917999743;2021-11-24 12:15:48.304;24.92;25.12;25.18;25.54;26.5;28.42;31.78;112.84
0.510976678;168.998999731;2021-11-24 12:15:48.385;24.92;25.12;25.18;25.54;26.5;28.42;31.9;112.84
0.510976852;169.013999775;2021-11-24 12:15:48.400;24.92;25.12;25.18;25.54;26.5;28.42;31.9;110.38
0.510988275;170.000999677;2021-11-24 12:15:49.387;24.92;25.12;25.18;25.54;26.5;28.42;32.00;110.38
0.510988461;170.016999892;2021-11-24 12:15:49.403;24.92;25.12;25.18;25.54;26.5;28.42;32.00;106.82
0.510998704;170.901999995;2021-11-24 12:15:50.288;24.86;25.12;25.18;25.54;26.5;28.42;32.00;106.82
0.510998900;170.918999752;2021-11-24 12:15:50.305;24.86;25.04;25.18;25.54;26.5;28.42;32.00;106.82
0.510999444;170.965999598;2021-11-24 12:15:50.352;24.86;25.04;25.18;25.54;26.56;28.42;32.00;106.82
0.511000000;171.013999614;2021-11-24 12:15:50.400;24.86;25.04;25.18;25.54;26.56;28.42;32.00;106.08
0.511010463;171.917999815;2021-11-24 12:15:51.304;24.86;24.98;25.18;25.54;26.56;28.42;32.00;106.08
0.511011400;171.998999803;2021-11-24 12:15:51.385;24.86;24.98;25.18;25.54;26.56;28.42;32.1;106.08
0.511011586;172.015000018;2021-11-24 12:15:51.401;24.86;24.98;25.18;25.54;26.56;28.42;32.1;105.1
0.511022812;172.984999535;2021-11-24 12:15:52.371;24.86;24.98;25.18;25.54;26.56;28.32;32.1;105.1
0.511022998;173.000999750;2021-11-24 12:15:52.387;24.86;24.98;25.18;25.54;26.56;28.32;32.2;105.1
0.511023183;173.016999965;2021-11-24 12:15:52.403;24.86;24.98;25.18;25.54;26.56;28.32;32.2;102.74
0.511034734;174.014999857;2021-11-24 12:15:53.401;24.86;24.98;25.18;25.54;26.56;28.32;32.2;99.36
0.511046123;174.998999876;2021-11-24 12:15:54.385;24.86;24.98;25.18;25.54;26.56;28.32;32.28;99.36
0.511046308;175.014999462;2021-11-24 12:15:54.401;24.86;24.98;25.18;25.54;26.56;28.32;32.28;96.92
0.511057697;175.998999481;2021-11-24 12:15:55.385;24.86;24.98;25.18;25.54;26.56;28.32;32.34;96.92
0.511057882;176.014999696;2021-11-24 12:15:55.401;24.86;24.98;25.18;25.54;26.56;28.32;32.34;95.74
0.511068148;176.901999512;2021-11-24 12:15:56.288;24.94;24.98;25.18;25.54;26.56;28.32;32.34;95.74
0.511068715;176.950999699;2021-11-24 12:15:56.337;24.94;24.98;25.18;25.6;26.56;28.32;32.34;95.74
0.511069259;176.997999544;2021-11-24 12:15:56.384;24.94;24.98;25.18;25.6;26.56;28.32;32.48;95.74
0.511069444;177.013999759;2021-11-24 12:15:56.400;24.94;24.98;25.18;25.6;26.56;28.32;32.48;94.88
0.511079722;177.901999745;2021-11-24 12:15:57.288;24.84;24.98;25.18;25.6;26.56;28.32;32.48;94.88
0.511080289;177.950999932;2021-11-24 12:15:57.337;24.84;24.98;25.18;25.54;26.56;28.32;32.48;94.88
0.511081019;178.013999993;2021-11-24 12:15:57.400;24.84;24.98;25.18;25.54;26.56;28.32;32.48;93.98
0.511091296;178.901999979;2021-11-24 12:15:58.288;24.68;24.98;25.18;25.54;26.56;28.32;32.48;93.98
0.511091493;178.918999736;2021-11-24 12:15:58.305;24.68;24.88;25.18;25.54;26.56;28.32;32.48;93.98
0.511092037;178.965999582;2021-11-24 12:15:58.352;24.68;24.88;25.18;25.54;26.64;28.32;32.48;93.98
0.511092407;178.998000012;2021-11-24 12:15:58.384;24.68;24.88;25.18;25.54;26.64;28.32;32.54;93.98
0.511092593;179.013999598;2021-11-24 12:15:58.400;24.68;24.88;25.18;25.54;26.64;28.32;32.54;93.72
0.511103241;179.934000014;2021-11-24 12:15:59.320;24.68;24.88;25.12;25.54;26.64;28.32;32.54;93.72
0.511104178;180.015000002;2021-11-24 12:15:59.401;24.68;24.88;25.12;25.54;26.64;28.32;32.54;93.06
0.511115405;180.984999519;2021-11-24 12:16:00.371;24.68;24.88;25.12;25.54;26.64;28.24;32.54;93.06
0.511115590;181.000999734;2021-11-24 12:16:00.387;24.68;24.88;25.12;25.54;26.64;28.24;32.66;93.06
0.511115775;181.016999949;2021-11-24 12:16:00.403;24.68;24.88;25.12;25.54;26.64;28.24;32.66;91.82
0.511127141;181.998999626;2021-11-24 12:16:01.385;24.68;24.88;25.12;25.54;26.64;28.24;32.72;91.82
0.511127338;182.016000012;2021-11-24 12:16:01.402;24.68;24.88;25.12;25.54;26.64;28.24;32.72;90.24
0.511138160;182.950999844;2021-11-24 12:16:02.337;24.68;24.88;25.12;25.6;26.64;28.24;32.72;90.24
0.511138738;183.000999573;2021-11-24 12:16:02.387;24.68;24.88;25.12;25.6;26.64;28.24;32.8;90.24
0.511138912;183.015999617;2021-11-24 12:16:02.402;24.68;24.88;25.12;25.6;26.64;28.24;32.8;89.76
0.511149919;183.966999664;2021-11-24 12:16:03.353;24.68;24.88;25.12;25.6;26.72;28.24;32.8;89.76
0.511150289;183.998999465;2021-11-24 12:16:03.385;24.68;24.88;25.12;25.6;26.72;28.24;32.88;89.76
0.511150475;184.014999680;2021-11-24 12:16:03.401;24.68;24.88;25.12;25.6;26.72;28.24;32.88;90.4
0.511161863;184.998999699;2021-11-24 12:16:04.385;24.68;24.88;25.12;25.6;26.72;28.24;32.94;90.4
0.511162060;185.015999456;2021-11-24 12:16:04.402;24.68;24.88;25.12;25.6;26.72;28.24;32.94;89.68
0.511173044;185.964999790;2021-11-24 12:16:05.351;24.68;24.88;25.12;25.6;26.66;28.24;32.94;89.68
0.511173414;185.996999592;2021-11-24 12:16:05.383;24.68;24.88;25.12;25.6;26.66;28.24;33.02;89.68
0.511173600;186.012999807;2021-11-24 12:16:05.399;24.68;24.88;25.12;25.6;26.66;28.24;33.02;90.94
0.511184630;186.965999566;2021-11-24 12:16:06.352;24.68;24.88;25.12;25.6;26.74;28.24;33.02;90.94
0.511185012;186.998999538;2021-11-24 12:16:06.385;24.68;24.88;25.12;25.6;26.74;28.24;33.1;90.94
0.511185197;187.014999753;2021-11-24 12:16:06.401;24.68;24.88;25.12;25.6;26.74;28.24;33.1;91.56
0.511196771;188.014999987;2021-11-24 12:16:07.401;24.68;24.88;25.12;25.6;26.74;28.24;33.1;91.5
0.511208160;188.999000005;2021-11-24 12:16:08.385;24.68;24.88;25.12;25.6;26.74;28.24;33.22;91.5
0.511208345;189.014999592;2021-11-24 12:16:08.401;24.68;24.88;25.12;25.6;26.74;28.24;33.22;89.64
0.511219919;190.014999825;2021-11-24 12:16:09.401;24.68;24.88;25.12;25.6;26.74;28.24;33.22;87.06
0.511230185;190.901999641;2021-11-24 12:16:10.288;24.78;24.88;25.12;25.6;26.74;28.24;33.22;87.06
0.511230370;190.917999856;2021-11-24 12:16:10.304;24.78;24.94;25.12;25.6;26.74;28.24;33.22;87.06
0.511230567;190.934999613;2021-11-24 12:16:10.321;24.78;24.94;25.18;25.6;26.74;28.24;33.22;87.06
0.511231296;190.997999674;2021-11-24 12:16:10.384;24.78;24.94;25.18;25.6;26.74;28.24;33.32;87.06
0.511231481;191.013999889;2021-11-24 12:16:10.400;24.78;24.94;25.18;25.6;26.74;28.24;33.32;87.24
0.511242697;191.982999863;2021-11-24 12:16:11.369;24.78;24.94;25.18;25.6;26.74;28.3;33.32;87.24
0.511243067;192.014999664;2021-11-24 12:16:11.401;24.78;24.94;25.18;25.6;26.74;28.3;33.32;87.64
0.511253333;192.901999480;2021-11-24 12:16:12.288;24.84;24.94;25.18;25.6;26.74;28.3;33.32;87.64
0.511254086;192.966999882;2021-11-24 12:16:12.353;24.84;24.94;25.18;25.6;26.84;28.3;33.32;87.64
0.511254444;192.997999513;2021-11-24 12:16:12.384;24.84;24.94;25.18;25.6;26.84;28.3;33.54;87.64
