Time (of day);Time (seconds);Time;Channel0;Channel1;Channel2;Channel3;Channel4;Channel5;Channel6;Channel7;
0.643418380;153.097000136;2021-11-19 15:26:31.348;299.48;196.34;149.64;123.76;82.62;92.62;93.98;67.62;
0.643418576;153.113999893;2021-11-19 15:26:31.365;299.48;196.34;149.64;123.76;82.62;92.62;93.98;67.22;
0.643428831;154.000000167;2021-11-19 15:26:32.251;294.02;196.34;149.64;123.76;82.62;92.62;93.98;67.22;
0.643429016;154.016000382;2021-11-19 15:26:32.267;294.02;194.42;149.64;123.76;82.62;92.62;93.98;67.22;
0.643429213;154.033000139;2021-11-19 15:26:32.284;294.02;194.42;148.52;123.76;82.62;92.62;93.98;67.22;
0.643429398;154.049000354;2021-11-19 15:26:32.300;294.02;194.42;148.52;123.18;82.62;92.62;93.98;67.22;
0.643429583;154.064999940;2021-11-19 15:26:32.316;294.02;194.42;148.52;123.18;82.46;92.62;93.98;67.22;
0.643429815;154.085000209;2021-11-19 15:26:32.336;294.02;194.42;148.52;123.18;82.46;92.24;93.98;67.22;
0.643430000;154.100999795;2021-11-19 15:26:32.352;294.02;194.42;148.52;123.18;82.46;92.24;93.28;67.22;
0.643430185;154.117000010;2021-11-19 15:26:32.368;294.02;194.42;148.52;123.18;82.46;92.24;93.28;66.78;
0.643440405;155.000000400;2021-11-19 15:26:33.251;280.5;194.42;148.52;123.18;82.46;92.24;93.28;66.78;
0.643440602;155.017000157;2021-11-19 15:26:33.268;280.5;192.48;148.52;123.18;82.46;92.24;93.28;66.78;
0.643440787;155.033000372;2021-11-19 15:26:33.284;280.5;192.48;147.5;123.18;82.46;92.24;93.28;66.78;
0.643440972;155.048999959;2021-11-19 15:26:33.300;280.5;192.48;147.5;122.26;82.46;92.24;93.28;66.78;
0.643441157;155.065000174;2021-11-19 15:26:33.316;280.5;192.48;147.5;122.26;82.26;92.24;93.28;66.78;
0.643441343;155.081000389;2021-11-19 15:26:33.332;280.5;192.48;147.5;122.26;82.26;92.1;93.28;66.78;
0.643441528;155.096999975;2021-11-19 15:26:33.348;280.5;192.48;147.5;122.26;82.26;92.1;93;66.78;
0.643441713;155.113000190;2021-11-19 15:26:33.364;280.5;192.48;147.5;122.26;82.26;92.1;93;66.72;
0.643451979;156.000000006;2021-11-19 15:26:34.251;275.06;192.48;147.5;122.26;82.26;92.1;93;66.72;
0.643452164;156.016000221;2021-11-19 15:26:34.267;275.06;191.24;147.5;122.26;82.26;92.1;93;66.72;
0.643452361;156.032999977;2021-11-19 15:26:34.284;275.06;191.24;145.1;122.26;82.26;92.1;93;66.72;
0.643452546;156.049000192;2021-11-19 15:26:34.300;275.06;191.24;145.1;120.62;82.26;92.1;93;66.72;
0.643452731;156.065000407;2021-11-19 15:26:34.316;275.06;191.24;145.1;120.62;81.74;92.1;93;66.72;
0.643452917;156.080999994;2021-11-19 15:26:34.332;275.06;191.24;145.1;120.62;81.74;91.86;93;66.72;
0.643453113;156.098000379;2021-11-19 15:26:34.349;275.06;191.24;145.1;120.62;81.74;91.86;92.62;66.72;
0.643453299;156.113999966;2021-11-19 15:26:34.365;275.06;191.24;145.1;120.62;81.74;91.86;92.62;66.5;
0.643463553;157.000000239;2021-11-19 15:26:35.251;271.24;191.24;145.1;120.62;81.74;91.86;92.62;66.5;
0.643463750;157.016999996;2021-11-19 15:26:35.268;271.24;189.8;145.1;120.62;81.74;91.86;92.62;66.5;
0.643463935;157.033000211;2021-11-19 15:26:35.284;271.24;189.8;143.88;120.62;81.74;91.86;92.62;66.5;
0.643464120;157.048999798;2021-11-19 15:26:35.300;271.24;189.8;143.88;120.12;81.74;91.86;92.62;66.5;
0.643464306;157.065000013;2021-11-19 15:26:35.316;271.24;189.8;143.88;120.12;81.4;91.86;92.62;66.5;
0.643464491;157.081000228;2021-11-19 15:26:35.332;271.24;189.8;143.88;120.12;81.4;91.06;92.62;66.5;
0.643464676;157.096999814;2021-11-19 15:26:35.348;271.24;189.8;143.88;120.12;81.4;91.06;92.36;66.5;
0.643464861;157.113000029;2021-11-19 15:26:35.364;271.24;189.8;143.88;120.12;81.4;91.06;92.36;66.36;
0.643475127;157.999999844;2021-11-19 15:26:36.251;267.52;189.8;143.88;120.12;81.4;91.06;92.36;66.36;
0.643475312;158.016000059;2021-11-19 15:26:36.267;267.52;187.32;143.88;120.12;81.4;91.06;92.36;66.36;
0.643475509;158.032999816;2021-11-19 15:26:36.284;267.52;187.32;142.66;120.12;81.4;91.06;92.36;66.36;
0.643475694;158.049000031;2021-11-19 15:26:36.300;267.52;187.32;142.66;119.86;81.4;91.06;92.36;66.36;
0.643475880;158.065000246;2021-11-19 15:26:36.316;267.52;187.32;142.66;119.86;81.24;91.06;92.36;66.36;
0.643476065;158.080999833;2021-11-19 15:26:36.332;267.52;187.32;142.66;119.86;81.24;90.78;92.36;66.36;
0.643476250;158.097000048;2021-11-19 15:26:36.348;267.52;187.32;142.66;119.86;81.24;90.78;91.86;66.36;
0.643476435;158.113000263;2021-11-19 15:26:36.364;267.52;187.32;142.66;119.86;81.24;90.78;91.86;66.1;
0.643486701;159.000000078;2021-11-19 15:26:37.251;260.14;187.32;142.66;119.86;81.24;90.78;91.86;66.1;
0.643486898;159.016999835;2021-11-19 15:26:37.268;260.14;185.06;142.66;119.86;81.24;90.78;91.86;66.1;
0.643487083;159.033000050;2021-11-19 15:26:37.284;260.14;185.06;141.86;119.86;81.24;90.78;91.86;66.1;
0.643487269;159.049000265;2021-11-19 15:26:37.300;260.14;185.06;141.86;119.2;81.24;90.78;91.86;66.1;
0.643487454;159.064999851;2021-11-19 15:26:37.316;260.14;185.06;141.86;119.2;80.98;90.78;91.86;66.1;
0.643487685;159.085000120;2021-11-19 15:26:37.336;260.14;185.06;141.86;119.2;80.98;90.16;91.86;66.1;
0.643487870;159.101000335;2021-11-19 15:26:37.352;260.14;185.06;141.86;119.2;80.98;90.16;91.5;66.1;
0.643488056;159.116999921;2021-11-19 15:26:37.368;260.14;185.06;141.86;119.2;80.98;90.16;91.5;66;
0.643498287;160.000999854;2021-11-19 15:26:38.252;256.12;185.06;141.86;119.2;80.98;90.16;91.5;66;
0.643498472;160.017000069;2021-11-19 15:26:38.268;256.12;184.62;141.86;119.2;80.98;90.16;91.5;66;
0.643498657;160.033000284;2021-11-19 15:26:38.284;256.12;184.62;139.76;119.2;80.98;90.16;91.5;66;
0.643498843;160.048999870;2021-11-19 15:26:38.300;256.12;184.62;139.76;117.68;80.98;90.16;91.5;66;
0.643499213;160.081000300;2021-11-19 15:26:38.332;256.12;184.62;139.76;117.68;80.98;89.84;91.5;66;
0.643499398;160.096999886;2021-11-19 15:26:38.348;256.12;184.62;139.76;117.68;80.98;89.84;91.26;66;
0.643509850;160.999999917;2021-11-19 15:26:39.251;250.84;184.62;139.76;117.68;80.98;89.84;91.26;66;
0.643510046;161.017000303;2021-11-19 15:26:39.268;250.84;183.24;139.76;117.68;80.98;89.84;91.26;66;
0.643510231;161.032999889;2021-11-19 15:26:39.284;250.84;183.24;138.76;117.68;80.98;89.84;91.26;66;
0.643510417;161.049000104;2021-11-19 15:26:39.300;250.84;183.24;138.76;117.1;80.98;89.84;91.26;66;
0.643510602;161.065000319;2021-11-19 15:26:39.316;250.84;183.24;138.76;117.1;80.76;89.84;91.26;66;
0.643510787;161.080999905;2021-11-19 15:26:39.332;250.84;183.24;138.76;117.1;80.76;89.16;91.26;66;
0.643510972;161.097000120;2021-11-19 15:26:39.348;250.84;183.24;138.76;117.1;80.76;89.16;90.98;66;
0.643521424;162.000000151;2021-11-19 15:26:40.251;242.24;183.24;138.76;117.1;80.76;89.16;90.98;66;
0.643521620;162.016999908;2021-11-19 15:26:40.268;242.24;181.96;138.76;117.1;80.76;89.16;90.98;66;
0.643521806;162.033000123;2021-11-19 15:26:40.284;242.24;181.96;137.8;117.1;80.76;89.16;90.98;66;
0.643521991;162.049000338;2021-11-19 15:26:40.300;242.24;181.96;137.8;116.58;80.76;89.16;90.98;66;
0.643522187;162.066000095;2021-11-19 15:26:40.317;242.24;181.96;137.8;116.58;80.62;89.16;90.98;66;
0.643522384;162.082999852;2021-11-19 15:26:40.334;242.24;181.96;137.8;116.58;80.62;88.72;90.98;66;
0.643522581;162.100000237;2021-11-19 15:26:40.351;242.24;181.96;137.8;116.58;80.62;88.72;90.34;66;
0.643522766;162.115999823;2021-11-19 15:26:40.367;242.24;181.96;137.8;116.58;80.62;88.72;90.34;65.86;
0.643532998;163.000000385;2021-11-19 15:26:41.251;228.9;181.96;137.8;116.58;80.62;88.72;90.34;65.86;
0.643533183;163.015999971;2021-11-19 15:26:41.267;228.9;179.64;137.8;116.58;80.62;88.72;90.34;65.86;
0.643533368;163.032000186;2021-11-19 15:26:41.283;228.9;179.64;136.42;116.58;80.62;88.72;90.34;65.86;
0.643533565;163.048999943;2021-11-19 15:26:41.300;228.9;179.64;136.42;116;80.62;88.72;90.34;65.86;
0.643533750;163.065000158;2021-11-19 15:26:41.316;228.9;179.64;136.42;116;80.32;88.72;90.34;65.86;
0.643533935;163.081000373;2021-11-19 15:26:41.332;228.9;179.64;136.42;116;80.32;88.38;90.34;65.86;
0.643534120;163.096999959;2021-11-19 15:26:41.348;228.9;179.64;136.42;116;80.32;88.38;89.98;65.86;
0.643534306;163.113000174;2021-11-19 15:26:41.364;228.9;179.64;136.42;116;80.32;88.38;89.98;65.72;
0.643544572;163.999999990;2021-11-19 15:26:42.251;220.16;179.64;136.42;116;80.32;88.38;89.98;65.72;
0.643544757;164.016000205;2021-11-19 15:26:42.267;220.16;178.08;136.42;116;80.32;88.38;89.98;65.72;
0.643544954;164.032999962;2021-11-19 15:26:42.284;220.16;178.08;134.58;116;80.32;88.38;89.98;65.72;
0.643545139;164.049000177;2021-11-19 15:26:42.300;220.16;178.08;134.58;114.6;80.32;88.38;89.98;65.72;
0.643545324;164.065000392;2021-11-19 15:26:42.316;220.16;178.08;134.58;114.6;80.16;88.38;89.98;65.72;
0.643545556;164.085000032;2021-11-19 15:26:42.336;220.16;178.08;134.58;114.6;80.16;88.18;89.98;65.72;
0.643545741;164.101000247;2021-11-19 15:26:42.352;220.16;178.08;134.58;114.6;80.16;88.18;89.64;65.72;
0.643545926;164.116999833;2021-11-19 15:26:42.368;220.16;178.08;134.58;114.6;80.16;88.18;89.64;65.6;
0.643556157;165.001000394;2021-11-19 15:26:43.252;213.18;178.08;134.58;114.6;80.16;88.18;89.64;65.6;
0.643556343;165.016999980;2021-11-19 15:26:43.268;213.18;176.04;134.58;114.6;80.16;88.18;89.64;65.6;
0.643556528;165.033000195;2021-11-19 15:26:43.284;213.18;176.04;133.78;114.6;80.16;88.18;89.64;65.6;
0.643556713;165.049000410;2021-11-19 15:26:43.300;213.18;176.04;133.78;113.92;80.16;88.18;89.64;65.6;
0.643556910;165.066000167;2021-11-19 15:26:43.317;213.18;176.04;133.78;113.92;79.6;88.18;89.64;65.6;
0.643557095;165.082000382;2021-11-19 15:26:43.333;213.18;176.04;133.78;113.92;79.6;87.24;89.64;65.6;
0.643557280;165.097999969;2021-11-19 15:26:43.349;213.18;176.04;133.78;113.92;79.6;87.24;89.16;65.6;
0.643557465;165.114000184;2021-11-19 15:26:43.365;213.18;176.04;133.78;113.92;79.6;87.24;89.16;65.34;
0.643567720;165.999999829;2021-11-19 15:26:44.251;205.2;176.04;133.78;113.92;79.6;87.24;89.16;65.34;
0.643567905;166.016000044;2021-11-19 15:26:44.267;205.2;174.18;133.78;113.92;79.6;87.24;89.16;65.34;
0.643568102;166.032999801;2021-11-19 15:26:44.284;205.2;174.18;133.32;113.92;79.6;87.24;89.16;65.34;
0.643568287;166.049000016;2021-11-19 15:26:44.300;205.2;174.18;133.32;113.3;79.6;87.24;89.16;65.34;
0.643568472;166.065000230;2021-11-19 15:26:44.316;205.2;174.18;133.32;113.3;79.38;87.24;89.16;65.34;
0.643568657;166.080999817;2021-11-19 15:26:44.332;205.2;174.18;133.32;113.3;79.38;87.1;89.16;65.34;
0.643568843;166.097000032;2021-11-19 15:26:44.348;205.2;174.18;133.32;113.3;79.38;87.1;88.58;65.34;
0.643579294;167.000000062;2021-11-19 15:26:45.251;190.1;174.18;133.32;113.3;79.38;87.1;88.58;65.34;
0.643579479;167.016000277;2021-11-19 15:26:45.267;190.1;173.16;133.32;113.3;79.38;87.1;88.58;65.34;
0.643579676;167.033000034;2021-11-19 15:26:45.284;190.1;173.16;132.5;113.3;79.38;87.1;88.58;65.34;
0.643579861;167.049000249;2021-11-19 15:26:45.300;190.1;173.16;132.5;112.54;79.38;87.1;88.58;65.34;
0.643580046;167.064999836;2021-11-19 15:26:45.316;190.1;173.16;132.5;112.54;79.12;87.1;88.58;65.34;
0.643580231;167.081000051;2021-11-19 15:26:45.332;190.1;173.16;132.5;112.54;79.12;86.6;88.58;65.34;
0.643580417;167.097000266;2021-11-19 15:26:45.348;190.1;173.16;132.5;112.54;79.12;86.6;88.2;65.34;
0.643580602;167.112999852;2021-11-19 15:26:45.364;190.1;173.16;132.5;112.54;79.12;86.6;88.2;65.04;
0.643590868;168.000000296;2021-11-19 15:26:46.251;182.58;173.16;132.5;112.54;79.12;86.6;88.2;65.04;
0.643591053;168.015999883;2021-11-19 15:26:46.267;182.58;172.42;132.5;112.54;79.12;86.6;88.2;65.04;
0.643591250;168.033000268;2021-11-19 15:26:46.284;182.58;172.42;130.7;112.54;79.12;86.6;88.2;65.04;
0.643591435;168.048999854;2021-11-19 15:26:46.300;182.58;172.42;130.7;111.18;79.12;86.6;88.2;65.04;
0.643591620;168.065000069;2021-11-19 15:26:46.316;182.58;172.42;130.7;111.18;79;86.6;88.2;65.04;
0.643591806;168.081000284;2021-11-19 15:26:46.332;182.58;172.42;130.7;111.18;79;86.34;88.2;65.04;
0.643591991;168.096999871;2021-11-19 15:26:46.348;182.58;172.42;130.7;111.18;79;86.34;87.96;65.04;
0.643592176;168.113000086;2021-11-19 15:26:46.364;182.58;172.42;130.7;111.18;79;86.34;87.96;64.86;
0.643602442;168.999999901;2021-11-19 15:26:47.251;175.44;172.42;130.7;111.18;79;86.34;87.96;64.86;
0.643602627;169.016000116;2021-11-19 15:26:47.267;175.44;170.66;130.7;111.18;79;86.34;87.96;64.86;
0.643602813;169.032000331;2021-11-19 15:26:47.283;175.44;170.66;129.94;111.18;79;86.34;87.96;64.86;
0.643603009;169.049000088;2021-11-19 15:26:47.300;175.44;170.66;129.94;110.6;79;86.34;87.96;64.86;
0.643603194;169.065000303;2021-11-19 15:26:47.316;175.44;170.66;129.94;110.6;78.64;86.34;87.96;64.86;
0.643603426;169.084999943;2021-11-19 15:26:47.336;175.44;170.66;129.94;110.6;78.64;85.56;87.96;64.86;
0.643603611;169.101000158;2021-11-19 15:26:47.352;175.44;170.66;129.94;110.6;78.64;85.56;87.76;64.86;
0.643603785;169.116000203;2021-11-19 15:26:47.367;175.44;170.66;129.94;110.6;78.64;85.56;87.76;64.68;
0.643614016;170.000000135;2021-11-19 15:26:48.251;170.14;170.66;129.94;110.6;78.64;85.56;87.76;64.68;
0.643614201;170.016000350;2021-11-19 15:26:48.267;170.14;169.44;129.94;110.6;78.64;85.56;87.76;64.68;
0.643614387;170.031999936;2021-11-19 15:26:48.283;170.14;169.44;129.4;110.6;78.64;85.56;87.76;64.68;
0.643614583;170.049000322;2021-11-19 15:26:48.300;170.14;169.44;129.4;110.06;78.64;85.56;87.76;64.68;
0.643614769;170.064999908;2021-11-19 15:26:48.316;170.14;169.44;129.4;110.06;78.32;85.56;87.76;64.68;
0.643614954;170.081000123;2021-11-19 15:26:48.332;170.14;169.44;129.4;110.06;78.32;85.18;87.76;64.68;
0.643615139;170.097000338;2021-11-19 15:26:48.348;170.14;169.44;129.4;110.06;78.32;85.18;87.24;64.68;
0.643615324;170.112999924;2021-11-19 15:26:48.364;170.14;169.44;129.4;110.06;78.32;85.18;87.24;64.16;
0.643625590;171.000000369;2021-11-19 15:26:49.251;160.12;169.44;129.4;110.06;78.32;85.18;87.24;64.16;
0.643625775;171.015999955;2021-11-19 15:26:49.267;160.12;167.84;129.4;110.06;78.32;85.18;87.24;64.16;
0.643625961;171.032000170;2021-11-19 15:26:49.283;160.12;167.84;128.56;110.06;78.32;85.18;87.24;64.16;
0.643626157;171.048999927;2021-11-19 15:26:49.300;160.12;167.84;128.56;109.68;78.32;85.18;87.24;64.16;
0.643626343;171.065000142;2021-11-19 15:26:49.316;160.12;167.84;128.56;109.68;78.06;85.18;87.24;64.16;
0.643626528;171.081000357;2021-11-19 15:26:49.332;160.12;167.84;128.56;109.68;78.06;85.12;87.24;64.16;
0.643626713;171.096999943;2021-11-19 15:26:49.348;160.12;167.84;128.56;109.68;78.06;85.12;87.06;64.16;
0.643637164;171.999999974;2021-11-19 15:26:50.251;155.96;167.84;128.56;109.68;78.06;85.12;87.06;64.16;
0.643637350;172.016000189;2021-11-19 15:26:50.267;155.96;166.32;128.56;109.68;78.06;85.12;87.06;64.16;
0.643637546;172.032999946;2021-11-19 15:26:50.284;155.96;166.32;127.48;109.68;78.06;85.12;87.06;64.16;
0.643637731;172.049000161;2021-11-19 15:26:50.300;155.96;166.32;127.48;108.54;78.06;85.12;87.06;64.16;
0.643637917;172.065000376;2021-11-19 15:26:50.316;155.96;166.32;127.48;108.54;77.98;85.12;87.06;64.16;
0.643638102;172.080999962;2021-11-19 15:26:50.332;155.96;166.32;127.48;108.54;77.98;84.9;87.06;64.16;
0.643638287;172.097000177;2021-11-19 15:26:50.348;155.96;166.32;127.48;108.54;77.98;84.9;86.76;64.16;
0.643638472;172.113000392;2021-11-19 15:26:50.364;155.96;166.32;127.48;108.54;77.98;84.9;86.76;64.22;
0.643648738;173.000000208;2021-11-19 15:26:51.251;151.48;166.32;127.48;108.54;77.98;84.9;86.76;64.22;
0.643648935;173.016999965;2021-11-19 15:26:51.268;151.48;164.44;127.48;108.54;77.98;84.9;86.76;64.22;
0.643649120;173.033000180;2021-11-19 15:26:51.284;151.48;164.44;126.94;108.54;77.98;84.9;86.76;64.22;
0.643649306;173.049000395;2021-11-19 15:26:51.300;151.48;164.44;126.94;107.76;77.98;84.9;86.76;64.22;
0.643649491;173.064999981;2021-11-19 15:26:51.316;151.48;164.44;126.94;107.76;77.74;84.9;86.76;64.22;
0.643649676;173.081000196;2021-11-19 15:26:51.332;151.48;164.44;126.94;107.76;77.74;84.26;86.76;64.22;
0.643649861;173.097000411;2021-11-19 15:26:51.348;151.48;164.44;126.94;107.76;77.74;84.26;86.4;64.22;
0.643650046;173.112999997;2021-11-19 15:26:51.364;151.48;164.44;126.94;107.76;77.74;84.26;86.4;64.08;
0.643660324;174.000999983;2021-11-19 15:26:52.252;146.9;164.44;126.94;107.76;77.74;84.26;86.4;64.08;
0.643660509;174.017000198;2021-11-19 15:26:52.268;146.9;163.36;126.94;107.76;77.74;84.26;86.4;64.08;
0.643660694;174.033000413;2021-11-19 15:26:52.284;146.9;163.36;126.22;107.76;77.74;84.26;86.4;64.08;
0.643660880;174.049000000;2021-11-19 15:26:52.300;146.9;163.36;126.22;107.34;77.74;84.26;86.4;64.08;
0.643661076;174.066000385;2021-11-19 15:26:52.317;146.9;163.36;126.22;107.34;77.4;84.26;86.4;64.08;
0.643661296;174.084999855;2021-11-19 15:26:52.336;146.9;163.36;126.22;107.34;77.4;84.08;86.4;64.08;
0.643661481;174.101000070;2021-11-19 15:26:52.352;146.9;163.36;126.22;107.34;77.4;84.08;85.8;64.08;
0.643671898;175.001000217;2021-11-19 15:26:53.252;139.48;163.36;126.22;107.34;77.4;84.08;85.8;64.08;
0.643672083;175.016999804;2021-11-19 15:26:53.268;139.48;160.72;126.22;107.34;77.4;84.08;85.8;64.08;
0.643672269;175.033000018;2021-11-19 15:26:53.284;139.48;160.72;125.64;107.34;77.4;84.08;85.8;64.08;
0.643672454;175.049000233;2021-11-19 15:26:53.300;139.48;160.72;125.64;106.9;77.4;84.08;85.8;64.08;
0.643672836;175.082000205;2021-11-19 15:26:53.333;139.48;160.72;125.64;106.9;77.4;83.82;85.8;64.08;
0.643673021;175.097999792;2021-11-19 15:26:53.349;139.48;160.72;125.64;106.9;77.4;83.82;85.5;64.08;
0.643673206;175.114000007;2021-11-19 15:26:53.365;139.48;160.72;125.64;106.9;77.4;83.82;85.5;63.64;
0.643683472;176.000999822;2021-11-19 15:26:54.252;136.48;160.72;125.64;106.9;77.4;83.82;85.5;63.64;
0.643683657;176.017000037;2021-11-19 15:26:54.268;136.48;159.4;125.64;106.9;77.4;83.82;85.5;63.64;
0.643683843;176.033000252;2021-11-19 15:26:54.284;136.48;159.4;123.84;106.9;77.4;83.82;85.5;63.64;
0.643684028;176.048999839;2021-11-19 15:26:54.300;136.48;159.4;123.84;105.96;77.4;83.82;85.5;63.64;
0.643684225;176.066000224;2021-11-19 15:26:54.317;136.48;159.4;123.84;105.96;77.18;83.82;85.5;63.64;
0.643684410;176.081999810;2021-11-19 15:26:54.333;136.48;159.4;123.84;105.96;77.18;83.38;85.5;63.64;
0.643684595;176.098000025;2021-11-19 15:26:54.349;136.48;159.4;123.84;105.96;77.18;83.38;85.12;63.64;
0.643695046;177.001000056;2021-11-19 15:26:55.252;133.6;159.4;123.84;105.96;77.18;83.38;85.12;63.64;
0.643695231;177.017000271;2021-11-19 15:26:55.268;133.6;158.16;123.84;105.96;77.18;83.38;85.12;63.64;
0.643695417;177.032999857;2021-11-19 15:26:55.284;133.6;158.16;123.06;105.96;77.18;83.38;85.12;63.64;
0.643695613;177.050000243;2021-11-19 15:26:55.301;133.6;158.16;123.06;105.58;77.18;83.38;85.12;63.64;
0.643695799;177.065999829;2021-11-19 15:26:55.317;133.6;158.16;123.06;105.58;76.9;83.38;85.12;63.64;
0.643695984;177.082000044;2021-11-19 15:26:55.333;133.6;158.16;123.06;105.58;76.9;82.78;85.12;63.64;
0.643696169;177.098000259;2021-11-19 15:26:55.349;133.6;158.16;123.06;105.58;76.9;82.78;84.8;63.64;
0.643706609;178.000000119;2021-11-19 15:26:56.251;130.3;158.16;123.06;105.58;76.9;82.78;84.8;63.64;
0.643706806;178.016999876;2021-11-19 15:26:56.268;130.3;157.58;123.06;105.58;76.9;82.78;84.8;63.64;
0.643706991;178.033000091;2021-11-19 15:26:56.284;130.3;157.58;122.3;105.58;76.9;82.78;84.8;63.64;
0.643707176;178.049000306;2021-11-19 15:26:56.300;130.3;157.58;122.3;105.06;76.9;82.78;84.8;63.64;
0.643707361;178.064999892;2021-11-19 15:26:56.316;130.3;157.58;122.3;105.06;76.76;82.78;84.8;63.64;
0.643707546;178.081000107;2021-11-19 15:26:56.332;130.3;157.58;122.3;105.06;76.76;82.6;84.8;63.64;
0.643707731;178.097000322;2021-11-19 15:26:56.348;130.3;157.58;122.3;105.06;76.76;82.6;84.44;63.64;
0.643707917;178.112999909;2021-11-19 15:26:56.364;130.3;157.58;122.3;105.06;76.76;82.6;84.44;63.44;
0.643718183;179.000000353;2021-11-19 15:26:57.251;124.4;157.58;122.3;105.06;76.76;82.6;84.44;63.44;
0.643718380;179.017000110;2021-11-19 15:26:57.268;124.4;155.98;122.3;105.06;76.76;82.6;84.44;63.44;
0.643718565;179.033000325;2021-11-19 15:26:57.284;124.4;155.98;121.68;105.06;76.76;82.6;84.44;63.44;
0.643718762;179.050000082;2021-11-19 15:26:57.301;124.4;155.98;121.68;104.62;76.76;82.6;84.44;63.44;
0.643718947;179.066000297;2021-11-19 15:26:57.317;124.4;155.98;121.68;104.62;76.5;82.6;84.44;63.44;
0.643719167;179.085000395;2021-11-19 15:26:57.336;124.4;155.98;121.68;104.62;76.5;82.5;84.44;63.44;
0.643719363;179.102000152;2021-11-19 15:26:57.353;124.4;155.98;121.68;104.62;76.5;82.5;84.24;63.44;
0.643719549;179.118000367;2021-11-19 15:26:57.369;124.4;155.98;121.68;104.62;76.5;82.5;84.24;63.28;
0.643729757;179.999999958;2021-11-19 15:26:58.251;122.34;155.98;121.68;104.62;76.5;82.5;84.24;63.28;
0.643729954;180.017000344;2021-11-19 15:26:58.268;122.34;154.2;121.68;104.62;76.5;82.5;84.24;63.28;
0.643730139;180.032999930;2021-11-19 15:26:58.284;122.34;154.2;120.72;104.62;76.5;82.5;84.24;63.28;
0.643730336;180.050000316;2021-11-19 15:26:58.301;122.34;154.2;120.72;104.02;76.5;82.5;84.24;63.28;
0.643730521;180.065999902;2021-11-19 15:26:58.317;122.34;154.2;120.72;104.02;76.36;82.5;84.24;63.28;
0.643730706;180.082000117;2021-11-19 15:26:58.333;122.34;154.2;120.72;104.02;76.36;82.42;84.24;63.28;
0.643730891;180.098000332;2021-11-19 15:26:58.349;122.34;154.2;120.72;104.02;76.36;82.42;84.12;63.28;
0.643731076;180.113999918;2021-11-19 15:26:58.365;122.34;154.2;120.72;104.02;76.36;82.42;84.12;63.12;
0.643741331;181.000000192;2021-11-19 15:26:59.251;120.62;154.2;120.72;104.02;76.36;82.42;84.12;63.12;
0.643741528;181.016999949;2021-11-19 15:26:59.268;120.62;152.6;120.72;104.02;76.36;82.42;84.12;63.12;
0.643741713;181.033000164;2021-11-19 15:26:59.284;120.62;152.6;120.18;104.02;76.36;82.42;84.12;63.12;
0.643741898;181.049000379;2021-11-19 15:26:59.300;120.62;152.6;120.18;103.58;76.36;82.42;84.12;63.12;
0.643742095;181.066000136;2021-11-19 15:26:59.317;120.62;152.6;120.18;103.58;76.1;82.42;84.12;63.12;
0.643742280;181.082000351;2021-11-19 15:26:59.333;120.62;152.6;120.18;103.58;76.1;82.06;84.12;63.12;
0.643742465;181.097999937;2021-11-19 15:26:59.349;120.62;152.6;120.18;103.58;76.1;82.06;83.94;63.12;
0.643742650;181.114000152;2021-11-19 15:26:59.365;120.62;152.6;120.18;103.58;76.1;82.06;83.94;62.94;
0.643752917;182.000999968;2021-11-19 15:27:00.252;119.1;152.6;120.18;103.58;76.1;82.06;83.94;62.94;
0.643753102;182.017000183;2021-11-19 15:27:00.268;119.1;151.42;120.18;103.58;76.1;82.06;83.94;62.94;
0.643753287;182.033000398;2021-11-19 15:27:00.284;119.1;151.42;119.4;103.58;76.1;82.06;83.94;62.94;
0.643753472;182.048999984;2021-11-19 15:27:00.300;119.1;151.42;119.4;102.96;76.1;82.06;83.94;62.94;
0.643753669;182.066000369;2021-11-19 15:27:00.317;119.1;151.42;119.4;102.96;75.9;82.06;83.94;62.94;
0.643753854;182.081999956;2021-11-19 15:27:00.333;119.1;151.42;119.4;102.96;75.9;81.66;83.94;62.94;
0.643754039;182.098000171;2021-11-19 15:27:00.349;119.1;151.42;119.4;102.96;75.9;81.66;83.42;62.94;
0.643754225;182.114000386;2021-11-19 15:27:00.365;119.1;151.42;119.4;102.96;75.9;81.66;83.42;62.6;
0.643764491;183.001000201;2021-11-19 15:27:01.252;115.64;151.42;119.4;102.96;75.9;81.66;83.42;62.6;
0.643764676;183.017000416;2021-11-19 15:27:01.268;115.64;149.92;119.4;102.96;75.9;81.66;83.42;62.6;
0.643764861;183.033000003;2021-11-19 15:27:01.284;115.64;149.92;118.74;102.96;75.9;81.66;83.42;62.6;
0.643765058;183.050000388;2021-11-19 15:27:01.301;115.64;149.92;118.74;102.68;75.9;81.66;83.42;62.6;
0.643765243;183.065999975;2021-11-19 15:27:01.317;115.64;149.92;118.74;102.68;75.74;81.66;83.42;62.6;
0.643765428;183.082000189;2021-11-19 15:27:01.333;115.64;149.92;118.74;102.68;75.74;81.34;83.42;62.6;
0.643765613;183.098000404;2021-11-19 15:27:01.349;115.64;149.92;118.74;102.68;75.74;81.34;83.22;62.6;
0.643765799;183.113999991;2021-11-19 15:27:01.365;115.64;149.92;118.74;102.68;75.74;81.34;83.22;62.46;
