Time (Days);Time (seconds);Time;Channel0;Channel1;Channel2;Channel3;Channel4;Channel5;Channel6;Channel7
0.495513345;207.9831085;2021-11-24 11:53:32.353;25.22;25.56;26.1;29.12;41.74;105.5;42.28;40.28
0.49551353;207.9991087;2021-11-24 11:53:32.369;25.22;25.56;26.1;29.12;41.74;103.44;42.28;40.28
0.495513715;208.0151089;2021-11-24 11:53:32.385;25.22;25.56;26.1;29.12;41.74;103.44;41.96;40.28
0.495524549;208.9511089;2021-11-24 11:53:33.321;25.22;25.56;26.18;29.12;41.74;103.44;41.96;40.28
0.495524919;208.9831087;2021-11-24 11:53:33.353;25.22;25.56;26.18;29.12;41.86;103.44;41.96;40.28
0.495525104;208.9991089;2021-11-24 11:53:33.369;25.22;25.56;26.18;29.12;41.86;102.6;41.96;40.28
0.495525278;209.014109;2021-11-24 11:53:33.384;25.22;25.56;26.18;29.12;41.86;102.6;41.76;40.28
0.495525463;209.0301086;2021-11-24 11:53:33.400;25.22;25.56;26.18;29.12;41.86;102.6;41.76;39.7
0.495536308;209.9671087;2021-11-24 11:53:34.337;25.22;25.56;26.18;29.24;41.86;102.6;41.76;39.7
0.495536493;209.983109;2021-11-24 11:53:34.353;25.22;25.56;26.18;29.24;42.02;102.6;41.76;39.7
0.49553669;210.0001087;2021-11-24 11:53:34.370;25.22;25.56;26.18;29.24;42.02;103.22;41.76;39.7
0.495536875;210.0161089;2021-11-24 11:53:34.386;25.22;25.56;26.18;29.24;42.02;103.22;41.62;39.7
0.49553706;210.0321085;2021-11-24 11:53:34.402;25.22;25.56;26.18;29.24;42.02;103.22;41.62;39.58
0.495547697;210.9511088;2021-11-24 11:53:35.321;25.22;25.56;26.24;29.24;42.02;103.22;41.62;39.58
0.495547882;210.967109;2021-11-24 11:53:35.337;25.22;25.56;26.24;29.4;42.02;103.22;41.62;39.58
0.495548067;210.9831086;2021-11-24 11:53:35.353;25.22;25.56;26.24;29.4;42.64;103.22;41.62;39.58
0.495548252;210.9991088;2021-11-24 11:53:35.369;25.22;25.56;26.24;29.4;42.64;104.36;41.62;39.58
0.495548438;211.015109;2021-11-24 11:53:35.385;25.22;25.56;26.24;29.4;42.64;104.36;41.38;39.58
0.495559699;211.988109;2021-11-24 11:53:36.358;25.22;25.56;26.24;29.4;42.72;104.36;41.38;39.58
0.495559884;212.0041086;2021-11-24 11:53:36.374;25.22;25.56;26.24;29.4;42.72;107.98;41.38;39.58
0.495560069;212.0201088;2021-11-24 11:53:36.390;25.22;25.56;26.24;29.4;42.72;107.98;41.06;39.58
0.495560255;212.036109;2021-11-24 11:53:36.406;25.22;25.56;26.24;29.4;42.72;107.98;41.06;39.12
0.495570463;212.9181086;2021-11-24 11:53:37.288;25.28;25.56;26.24;29.4;42.72;107.98;41.06;39.12
0.495571215;212.983109;2021-11-24 11:53:37.353;25.28;25.56;26.24;29.4;42.66;107.98;41.06;39.12
0.4955714;212.9991086;2021-11-24 11:53:37.369;25.28;25.56;26.24;29.4;42.66;112.68;41.06;39.12
0.495571574;213.0141087;2021-11-24 11:53:37.384;25.28;25.56;26.24;29.4;42.66;112.68;40.9;39.12
0.495571759;213.0301089;2021-11-24 11:53:37.400;25.28;25.56;26.24;29.4;42.66;112.68;40.9;38.86
0.495582604;213.9671091;2021-11-24 11:53:38.337;25.28;25.56;26.24;29.46;42.66;112.68;40.9;38.86
0.495582975;213.9991089;2021-11-24 11:53:38.369;25.28;25.56;26.24;29.46;42.66;119.86;40.9;38.86
0.49558316;214.0151091;2021-11-24 11:53:38.385;25.28;25.56;26.24;29.46;42.66;119.86;40.84;38.86
0.495583345;214.0311087;2021-11-24 11:53:38.401;25.28;25.56;26.24;29.46;42.66;119.86;40.84;38.78
0.495593993;214.9511091;2021-11-24 11:53:39.321;25.28;25.56;26.3;29.46;42.66;119.86;40.84;38.78
0.495594363;214.9831089;2021-11-24 11:53:39.353;25.28;25.56;26.3;29.46;42.32;119.86;40.84;38.78
0.495594549;214.9991091;2021-11-24 11:53:39.369;25.28;25.56;26.3;29.46;42.32;132.54;40.84;38.78
0.495594734;215.0151087;2021-11-24 11:53:39.385;25.28;25.56;26.3;29.46;42.32;132.54;40.76;38.78
0.495594919;215.0311089;2021-11-24 11:53:39.401;25.28;25.56;26.3;29.46;42.32;132.54;40.76;38.54
0.495605752;215.9671089;2021-11-24 11:53:40.337;25.28;25.56;26.3;29.38;42.32;132.54;40.76;38.54
0.495605938;215.9831091;2021-11-24 11:53:40.353;25.28;25.56;26.3;29.38;42.1;132.54;40.76;38.54
0.495606123;215.9991087;2021-11-24 11:53:40.369;25.28;25.56;26.3;29.38;42.1;157.8;40.76;38.54
0.495606308;216.0151089;2021-11-24 11:53:40.385;25.28;25.56;26.3;29.38;42.1;157.8;40.56;38.54
0.495606493;216.0311085;2021-11-24 11:53:40.401;25.28;25.56;26.3;29.38;42.1;157.8;40.56;38.42
0.495616759;216.9181089;2021-11-24 11:53:41.288;25.22;25.56;26.3;29.38;42.1;157.8;40.56;38.42
0.495616956;216.9351087;2021-11-24 11:53:41.305;25.22;25.62;26.3;29.38;42.1;157.8;40.56;38.42
0.495617558;216.9871088;2021-11-24 11:53:41.357;25.22;25.62;26.3;29.38;42.02;157.8;40.56;38.42
0.495617743;217.003109;2021-11-24 11:53:41.373;25.22;25.62;26.3;29.38;42.02;161.02;40.56;38.42
0.495617928;217.0191086;2021-11-24 11:53:41.389;25.22;25.62;26.3;29.38;42.02;161.02;40.34;38.42
0.495618113;217.0351088;2021-11-24 11:53:41.405;25.22;25.62;26.3;29.38;42.02;161.02;40.34;38.04
0.495629271;217.9991085;2021-11-24 11:53:42.369;25.22;25.62;26.3;29.38;42.02;160.2;40.34;38.04
0.495629468;218.0161089;2021-11-24 11:53:42.386;25.22;25.62;26.3;29.38;42.02;160.2;40.18;38.04
0.495629653;218.0321085;2021-11-24 11:53:42.402;25.22;25.62;26.3;29.38;42.02;160.2;40.18;37.9
0.495639919;218.9191089;2021-11-24 11:53:43.289;25.28;25.62;26.3;29.38;42.02;160.2;40.18;37.9
0.495640475;218.967109;2021-11-24 11:53:43.337;25.28;25.62;26.3;29.46;42.02;160.2;40.18;37.9
0.49564066;218.9831086;2021-11-24 11:53:43.353;25.28;25.62;26.3;29.46;42.36;160.2;40.18;37.9
0.495640845;218.9991088;2021-11-24 11:53:43.369;25.28;25.62;26.3;29.46;42.36;157.12;40.18;37.9
0.49564103;219.015109;2021-11-24 11:53:43.385;25.28;25.62;26.3;29.46;42.36;157.12;40;37.9
0.495641215;219.0311086;2021-11-24 11:53:43.401;25.28;25.62;26.3;29.46;42.36;157.12;40;37.82
0.495652234;219.9831088;2021-11-24 11:53:44.353;25.28;25.62;26.3;29.46;42.42;157.12;40;37.82
0.495652419;219.999109;2021-11-24 11:53:44.369;25.28;25.62;26.3;29.46;42.42;138.92;40;37.82
0.495652604;220.0151086;2021-11-24 11:53:44.385;25.28;25.62;26.3;29.46;42.42;138.92;39.64;37.82
0.495652789;220.0311088;2021-11-24 11:53:44.401;25.28;25.62;26.3;29.46;42.42;138.92;39.64;37.5
0.495663067;220.9191088;2021-11-24 11:53:45.289;25.34;25.62;26.3;29.46;42.42;138.92;39.64;37.5
0.495663819;220.9841086;2021-11-24 11:53:45.354;25.34;25.62;26.3;29.46;42.14;138.92;39.64;37.5
0.495664005;221.0001088;2021-11-24 11:53:45.370;25.34;25.62;26.3;29.46;42.14;130;39.64;37.5
0.495664178;221.0151088;2021-11-24 11:53:45.385;25.34;25.62;26.3;29.46;42.14;130;39.44;37.5
0.495664363;221.031109;2021-11-24 11:53:45.401;25.34;25.62;26.3;29.46;42.14;130;39.44;36.9
0.495674641;221.919109;2021-11-24 11:53:46.289;25.4;25.62;26.3;29.46;42.14;130;39.44;36.9
0.495675428;221.9871087;2021-11-24 11:53:46.357;25.4;25.62;26.3;29.46;42.04;130;39.44;36.9
0.495675613;222.0031089;2021-11-24 11:53:46.373;25.4;25.62;26.3;29.46;42.04;122.24;39.44;36.9
0.495675799;222.0191091;2021-11-24 11:53:46.389;25.4;25.62;26.3;29.46;42.04;122.24;39.3;36.9
0.495675984;222.0351087;2021-11-24 11:53:46.405;25.4;25.62;26.3;29.46;42.04;122.24;39.3;36.8
0.495686771;222.9671086;2021-11-24 11:53:47.337;25.4;25.62;26.3;29.4;42.04;122.24;39.3;36.8
0.495686956;222.9831089;2021-11-24 11:53:47.353;25.4;25.62;26.3;29.4;41.44;122.24;39.3;36.8
0.495687141;222.9991091;2021-11-24 11:53:47.369;25.4;25.62;26.3;29.4;41.44;116.4;39.3;36.8
0.495687326;223.0151087;2021-11-24 11:53:47.385;25.4;25.62;26.3;29.4;41.44;116.4;39.18;36.8
0.495687512;223.0311089;2021-11-24 11:53:47.401;25.4;25.62;26.3;29.4;41.44;116.4;39.18;36.56
0.49569853;223.9831091;2021-11-24 11:53:48.353;25.4;25.62;26.3;29.4;41.1;116.4;39.18;36.56
0.495698715;223.9991087;2021-11-24 11:53:48.369;25.4;25.62;26.3;29.4;41.1;107.52;39.18;36.56
0.4956989;224.0151089;2021-11-24 11:53:48.385;25.4;25.62;26.3;29.4;41.1;107.52;39.04;36.56
0.495699086;224.0311091;2021-11-24 11:53:48.401;25.4;25.62;26.3;29.4;41.1;107.52;39.04;36.62
0.495710104;224.9831087;2021-11-24 11:53:49.353;25.4;25.62;26.3;29.4;40.94;107.52;39.04;36.62
0.495710289;224.9991089;2021-11-24 11:53:49.369;25.4;25.62;26.3;29.4;40.94;104.38;39.04;36.62
0.495710475;225.0151085;2021-11-24 11:53:49.385;25.4;25.62;26.3;29.4;40.94;104.38;38.98;36.62
0.49571066;225.0311087;2021-11-24 11:53:49.401;25.4;25.62;26.3;29.4;40.94;104.38;38.98;36.48
0.495720926;225.9181085;2021-11-24 11:53:50.288;25.32;25.62;26.3;29.4;40.94;104.38;38.98;36.48
0.495721493;225.9671087;2021-11-24 11:53:50.337;25.32;25.62;26.3;29.34;40.94;104.38;38.98;36.48
0.495721678;225.9831089;2021-11-24 11:53:50.353;25.32;25.62;26.3;29.34;41;104.38;38.98;36.48
0.495721863;225.9991085;2021-11-24 11:53:50.369;25.32;25.62;26.3;29.34;41;101.06;38.98;36.48
0.495722049;226.0151087;2021-11-24 11:53:50.385;25.32;25.62;26.3;29.34;41;101.06;38.86;36.48
0.495732512;226.9191089;2021-11-24 11:53:51.289;25.22;25.62;26.3;29.34;41;101.06;38.86;36.48
0.495733299;226.9871086;2021-11-24 11:53:51.357;25.22;25.62;26.3;29.34;40.78;101.06;38.86;36.48
0.495733484;227.0031088;2021-11-24 11:53:51.373;25.22;25.62;26.3;29.34;40.78;98.02;38.86;36.48
0.495733669;227.019109;2021-11-24 11:53:51.389;25.22;25.62;26.3;29.34;40.78;98.02;38.72;36.48
0.495733854;227.0351086;2021-11-24 11:53:51.405;25.22;25.62;26.3;29.34;40.78;98.02;38.72;36.56
0.495744641;227.9671086;2021-11-24 11:53:52.337;25.22;25.62;26.3;29.28;40.78;98.02;38.72;36.56
0.495744826;227.9831088;2021-11-24 11:53:52.353;25.22;25.62;26.3;29.28;40.7;98.02;38.72;36.56
0.495745012;227.999109;2021-11-24 11:53:52.369;25.22;25.62;26.3;29.28;40.7;94.56;38.72;36.56
0.495745197;228.0151086;2021-11-24 11:53:52.385;25.22;25.62;26.3;29.28;40.7;94.56;38.6;36.56
0.495745382;228.0311088;2021-11-24 11:53:52.401;25.22;25.62;26.3;29.28;40.7;94.56;38.6;36.4
0.495756412;228.9841085;2021-11-24 11:53:53.354;25.22;25.62;26.3;29.28;40.9;94.56;38.6;36.4
0.495756597;229.0001088;2021-11-24 11:53:53.370;25.22;25.62;26.3;29.28;40.9;92.32;38.6;36.4
0.495756782;229.016109;2021-11-24 11:53:53.386;25.22;25.62;26.3;29.28;40.9;92.32;38.52;36.4
0.495756968;229.0321086;2021-11-24 11:53:53.402;25.22;25.62;26.3;29.28;40.9;92.32;38.52;36.58
0.495767419;229.9351086;2021-11-24 11:53:54.305;25.22;25.68;26.3;29.28;40.9;92.32;38.52;36.58
0.49576816;229.9991088;2021-11-24 11:53:54.369;25.22;25.68;26.3;29.28;40.9;89.8;38.52;36.58
0.495768345;230.015109;2021-11-24 11:53:54.385;25.22;25.68;26.3;29.28;40.9;89.8;38.44;36.58
0.495779549;230.9831088;2021-11-24 11:53:55.353;25.22;25.68;26.3;29.28;40.54;89.8;38.44;36.58
0.495779734;230.9991091;2021-11-24 11:53:55.369;25.22;25.68;26.3;29.28;40.54;88.22;38.44;36.58
0.495779931;231.0161088;2021-11-24 11:53:55.386;25.22;25.68;26.3;29.28;40.54;88.22;38.36;36.58
0.495780116;231.032109;2021-11-24 11:53:55.402;25.22;25.68;26.3;29.28;40.54;88.22;38.36;36.64
0.495791181;231.9881087;2021-11-24 11:53:56.358;25.22;25.68;26.3;29.28;40.44;88.22;38.36;36.64
0.495791366;232.0041089;2021-11-24 11:53:56.374;25.22;25.68;26.3;29.28;40.44;87.36;38.36;36.64
0.495791551;232.0201091;2021-11-24 11:53:56.390;25.22;25.68;26.3;29.28;40.44;87.36;38.18;36.64
0.495791736;232.0361087;2021-11-24 11:53:56.406;25.22;25.68;26.3;29.28;40.44;87.36;38.18;36.46
0.495802697;232.9831087;2021-11-24 11:53:57.353;25.22;25.68;26.3;29.28;40.6;87.36;38.18;36.46
0.495802882;232.9991089;2021-11-24 11:53:57.369;25.22;25.68;26.3;29.28;40.6;87.06;38.18;36.46
0.495803079;233.0161087;2021-11-24 11:53:57.386;25.22;25.68;26.3;29.28;40.6;87.06;38.1;36.46
0.495803275;233.033109;2021-11-24 11:53:57.403;25.22;25.68;26.3;29.28;40.6;87.06;38.1;35.98
0.495814271;233.9831089;2021-11-24 11:53:58.353;25.22;25.68;26.3;29.28;40.54;87.06;38.1;35.98
0.495814468;234.0001087;2021-11-24 11:53:58.370;25.22;25.68;26.3;29.28;40.54;86;38.1;35.98
0.495814653;234.0161089;2021-11-24 11:53:58.386;25.22;25.68;26.3;29.28;40.54;86;37.98;35.98
0.495814838;234.0321091;2021-11-24 11:53:58.402;25.22;25.68;26.3;29.28;40.54;86;37.98;35.52
0.49582603;234.9991087;2021-11-24 11:53:59.369;25.22;25.68;26.3;29.28;40.54;85.18;37.98;35.52
0.495826215;235.015109;2021-11-24 11:53:59.385;25.22;25.68;26.3;29.28;40.54;85.18;37.88;35.52
0.495836667;235.918109;2021-11-24 11:54:00.288;25.12;25.68;26.3;29.28;40.54;85.18;37.88;35.52
0.495837222;235.966109;2021-11-24 11:54:00.336;25.12;25.68;26.3;29.22;40.54;85.18;37.88;35.52
0.495837407;235.9821086;2021-11-24 11:54:00.352;25.12;25.68;26.3;29.22;40.38;85.18;37.88;35.52
0.495837593;235.9981088;2021-11-24 11:54:00.368;25.12;25.68;26.3;29.22;40.38;84.04;37.88;35.52
0.495837778;236.014109;2021-11-24 11:54:00.384;25.12;25.68;26.3;29.22;40.38;84.04;37.74;35.52
0.495848241;236.9181086;2021-11-24 11:54:01.288;25.04;25.68;26.3;29.22;40.38;84.04;37.74;35.52
0.495849225;237.0031086;2021-11-24 11:54:01.373;25.04;25.68;26.3;29.22;40.38;82.6;37.74;35.52
0.49584941;237.0191088;2021-11-24 11:54:01.389;25.04;25.68;26.3;29.22;40.38;82.6;37.66;35.52
0.495859815;237.9181088;2021-11-24 11:54:02.288;24.82;25.68;26.3;29.22;40.38;82.6;37.66;35.52
0.495860556;237.9821091;2021-11-24 11:54:02.352;24.82;25.68;26.3;29.22;40.24;82.6;37.66;35.52
0.495860741;237.9981086;2021-11-24 11:54:02.368;24.82;25.68;26.3;29.22;40.24;81.94;37.66;35.52
0.495861111;238.0301091;2021-11-24 11:54:02.400;24.82;25.68;26.3;29.22;40.24;81.94;37.66;35.1
0.495871956;238.9671086;2021-11-24 11:54:03.337;24.82;25.68;26.3;29.28;40.24;81.94;37.66;35.1
0.495872141;238.9831088;2021-11-24 11:54:03.353;24.82;25.68;26.3;29.28;40.42;81.94;37.66;35.1
0.495872326;238.999109;2021-11-24 11:54:03.369;24.82;25.68;26.3;29.28;40.42;80.16;37.66;35.1
0.495872512;239.0151086;2021-11-24 11:54:03.385;24.82;25.68;26.3;29.28;40.42;80.16;37.58;35.1
0.495872697;239.0311088;2021-11-24 11:54:03.401;24.82;25.68;26.3;29.28;40.42;80.16;37.58;34.92
0.495882963;239.9181087;2021-11-24 11:54:04.288;24.74;25.68;26.3;29.28;40.42;80.16;37.58;34.92
0.495883345;239.9511086;2021-11-24 11:54:04.321;24.74;25.68;26.36;29.28;40.42;80.16;37.58;34.92
0.495883715;239.9831091;2021-11-24 11:54:04.353;24.74;25.68;26.36;29.28;40.34;80.16;37.58;34.92
0.4958839;239.9991086;2021-11-24 11:54:04.369;24.74;25.68;26.36;29.28;40.34;76.5;37.58;34.92
0.495884086;240.0151089;2021-11-24 11:54:04.385;24.74;25.68;26.36;29.28;40.34;76.5;37.34;34.92
0.495894549;240.9191091;2021-11-24 11:54:05.289;24.82;25.68;26.36;29.28;40.34;76.5;37.34;34.92
0.495895289;240.9831087;2021-11-24 11:54:05.353;24.82;25.68;26.36;29.28;40.14;76.5;37.34;34.92
0.495895463;240.9981087;2021-11-24 11:54:05.368;24.82;25.68;26.36;29.28;40.14;74.44;37.34;34.92
0.495895833;241.0301085;2021-11-24 11:54:05.400;24.82;25.68;26.36;29.28;40.14;74.44;37.34;34.64
0.495906111;241.9181085;2021-11-24 11:54:06.288;24.94;25.68;26.36;29.28;40.14;74.44;37.34;34.64
0.495906736;241.9721089;2021-11-24 11:54:06.342;24.94;25.68;26.36;29.22;40.14;74.44;37.34;34.64
0.495906921;241.9881085;2021-11-24 11:54:06.358;24.94;25.68;26.36;29.22;39.88;74.44;37.34;34.64
0.495907095;242.0031085;2021-11-24 11:54:06.373;24.94;25.68;26.36;29.22;39.88;72.82;37.34;34.64
0.49590728;242.0191088;2021-11-24 11:54:06.389;24.94;25.68;26.36;29.22;39.88;72.82;37.28;34.64
0.495918437;242.9831085;2021-11-24 11:54:07.353;24.94;25.68;26.36;29.22;39.52;72.82;37.28;34.64
0.495918623;242.9991087;2021-11-24 11:54:07.369;24.94;25.68;26.36;29.22;39.52;71.2;37.28;34.64
0.495918993;243.0311085;2021-11-24 11:54:07.401;24.94;25.68;26.36;29.22;39.52;71.2;37.28;34.76
0.495929259;243.918109;2021-11-24 11:54:08.288;24.88;25.68;26.36;29.22;39.52;71.2;37.28;34.76
0.495929641;243.9511089;2021-11-24 11:54:08.321;24.88;25.68;26.42;29.22;39.52;71.2;37.28;34.76
0.495930012;243.9831087;2021-11-24 11:54:08.353;24.88;25.68;26.42;29.22;39.24;71.2;37.28;34.76
0.495930185;243.9981088;2021-11-24 11:54:08.368;24.88;25.68;26.42;29.22;39.24;67.76;37.28;34.76
0.49593037;244.014109;2021-11-24 11:54:08.384;24.88;25.68;26.42;29.22;39.24;67.76;37.08;34.76
0.495941586;244.983109;2021-11-24 11:54:09.353;24.88;25.68;26.42;29.22;39.16;67.76;37.08;34.76
0.495941771;244.9991086;2021-11-24 11:54:09.369;24.88;25.68;26.42;29.22;39.16;66.26;37.08;34.76
0.495941956;245.0151088;2021-11-24 11:54:09.385;24.88;25.68;26.42;29.22;39.16;66.26;37;34.76
0.495942141;245.031109;2021-11-24 11:54:09.401;24.88;25.68;26.42;29.22;39.16;66.26;37;35.2
0.495952407;245.9181088;2021-11-24 11:54:10.288;24.96;25.68;26.42;29.22;39.16;66.26;37;35.2
0.495952593;245.934109;2021-11-24 11:54:10.304;24.96;25.78;26.42;29.22;39.16;66.26;37;35.2
0.495952975;245.967109;2021-11-24 11:54:10.337;24.96;25.78;26.42;29.16;39.16;66.26;37;35.2
0.49595316;245.9831086;2021-11-24 11:54:10.353;24.96;25.78;26.42;29.16;39.06;66.26;37;35.2
0.495953345;245.9991088;2021-11-24 11:54:10.369;24.96;25.78;26.42;29.16;39.06;65.06;37;35.2
0.495953704;246.0301091;2021-11-24 11:54:10.400;24.96;25.78;26.42;29.16;39.06;65.06;37;35.26
0.495963981;246.918109;2021-11-24 11:54:11.288;24.88;25.78;26.42;29.16;39.06;65.06;37;35.26
0.495964595;246.9711087;2021-11-24 11:54:11.341;24.88;25.78;26.42;29.08;39.06;65.06;37;35.26
0.49596478;246.9871089;2021-11-24 11:54:11.357;24.88;25.78;26.42;29.08;38.44;65.06;37;35.26
0.495964965;247.0031091;2021-11-24 11:54:11.373;24.88;25.78;26.42;29.08;38.44;64.32;37;35.26
0.49596515;247.0191087;2021-11-24 11:54:11.389;24.88;25.78;26.42;29.08;38.44;64.32;36.86;35.26
0.495965336;247.0351089;2021-11-24 11:54:11.405;24.88;25.78;26.42;29.08;38.44;64.32;36.86;35.12
0.495976308;247.983109;2021-11-24 11:54:12.353;24.88;25.78;26.42;29.08;38.32;64.32;36.86;35.12
0.495976493;247.9991086;2021-11-24 11:54:12.369;24.88;25.78;26.42;29.08;38.32;63.18;36.86;35.12
0.49597669;248.016109;2021-11-24 11:54:12.386;24.88;25.78;26.42;29.08;38.32;63.18;36.74;35.12
0.495976875;248.0321086;2021-11-24 11:54:12.402;24.88;25.78;26.42;29.08;38.32;63.18;36.74;34.9
0.495987697;248.9671091;2021-11-24 11:54:13.337;24.88;25.78;26.42;29.14;38.32;63.18;36.74;34.9
0.495988067;248.9991089;2021-11-24 11:54:13.369;24.88;25.78;26.42;29.14;38.32;62.02;36.74;34.9
0.495988437;249.0311087;2021-11-24 11:54:13.401;24.88;25.78;26.42;29.14;38.32;62.02;36.74;34.74
0.495998715;249.9191087;2021-11-24 11:54:14.289;24.82;25.78;26.42;29.14;38.32;62.02;36.74;34.74
0.495999271;249.9671087;2021-11-24 11:54:14.337;24.82;25.78;26.42;29.06;38.32;62.02;36.74;34.74
0.495999456;249.9831089;2021-11-24 11:54:14.353;24.82;25.78;26.42;29.06;38.22;62.02;36.74;34.74
0.495999641;249.9991091;2021-11-24 11:54:14.369;24.82;25.78;26.42;29.06;38.22;61.3;36.74;34.74
0.495999826;250.0151087;2021-11-24 11:54:14.385;24.82;25.78;26.42;29.06;38.22;61.3;36.62;34.74
0.496011227;251.0001089;2021-11-24 11:54:15.370;24.82;25.78;26.42;29.06;38.22;60.14;36.62;34.74
0.496011412;251.0161091;2021-11-24 11:54:15.386;24.82;25.78;26.42;29.06;38.22;60.14;36.56;34.74
0.496011597;251.0321087;2021-11-24 11:54:15.402;24.82;25.78;26.42;29.06;38.22;60.14;36.56;34.6
0.496021852;251.9181089;2021-11-24 11:54:16.288;24.92;25.78;26.42;29.06;38.22;60.14;36.56;34.6
0.49602265;251.9871088;2021-11-24 11:54:16.357;24.92;25.78;26.42;29.06;38.08;60.14;36.56;34.6
0.496022836;252.003109;2021-11-24 11:54:16.373;24.92;25.78;26.42;29.06;38.08;58.18;36.56;34.6
0.496033993;252.9671087;2021-11-24 11:54:17.337;24.92;25.78;26.42;28.98;38.08;58.18;36.56;34.6
0.496034387;253.0011089;2021-11-24 11:54:17.371;24.92;25.78;26.42;28.98;38.08;57.32;36.56;34.6
0.49603456;253.0161089;2021-11-24 11:54:17.386;24.92;25.78;26.42;28.98;38.08;57.32;36.46;34.6
0.496034745;253.0321085;2021-11-24 11:54:17.402;24.92;25.78;26.42;28.98;38.08;57.32;36.46;34.26
0.496045;253.9181088;2021-11-24 11:54:18.288;25.06;25.78;26.42;28.98;38.08;57.32;36.46;34.26
0.496045926;253.9981086;2021-11-24 11:54:18.368;25.06;25.78;26.42;28.98;38.08;56.44;36.46;34.26
0.496046111;254.0141088;2021-11-24 11:54:18.384;25.06;25.78;26.42;28.98;38.08;56.44;36.38;34.26
0.496046296;254.030109;2021-11-24 11:54:18.400;25.06;25.78;26.42;28.98;38.08;56.44;36.38;34.18
0.496057141;254.9671086;2021-11-24 11:54:19.337;25.06;25.78;26.42;28.88;38.08;56.44;36.38;34.18
0.496057326;254.9831088;2021-11-24 11:54:19.353;25.06;25.78;26.42;28.88;37.7;56.44;36.38;34.18
0.496057512;254.999109;2021-11-24 11:54:19.369;25.06;25.78;26.42;28.88;37.7;55.82;36.38;34.18
0.496057697;255.0151086;2021-11-24 11:54:19.385;25.06;25.78;26.42;28.88;37.7;55.82;36.3;34.18
0.4960689;255.983109;2021-11-24 11:54:20.353;25.06;25.78;26.42;28.88;37.56;55.82;36.3;34.18
0.496069086;255.9991086;2021-11-24 11:54:20.369;25.06;25.78;26.42;28.88;37.56;54.46;36.3;34.18
0.496069271;256.0151088;2021-11-24 11:54:20.385;25.06;25.78;26.42;28.88;37.56;54.46;36.16;34.18
0.496080532;256.9881089;2021-11-24 11:54:21.358;25.06;25.78;26.42;28.88;37.38;54.46;36.16;34.18
0.496080718;257.0041091;2021-11-24 11:54:21.374;25.06;25.78;26.42;28.88;37.38;53.76;36.16;34.18
0.496080903;257.0201087;2021-11-24 11:54:21.390;25.06;25.78;26.42;28.88;37.38;53.76;36.08;34.18
0.4960811;257.037109;2021-11-24 11:54:21.407;25.06;25.78;26.42;28.88;37.38;53.76;36.08;33.88
0.496091296;257.9181091;2021-11-24 11:54:22.288;25.12;25.78;26.42;28.88;37.38;53.76;36.08;33.88
0.496092049;257.9831089;2021-11-24 11:54:22.353;25.12;25.78;26.42;28.88;37.16;53.76;36.08;33.88
0.496092222;257.9981089;2021-11-24 11:54:22.368;25.12;25.78;26.42;28.88;37.16;53.14;36.08;33.88
0.496092407;258.0141085;2021-11-24 11:54:22.384;25.12;25.78;26.42;28.88;37.16;53.14;35.98;33.88
0.496092593;258.0301087;2021-11-24 11:54:22.400;25.12;25.78;26.42;28.88;37.16;53.14;35.98;33.72
0.496103438;258.9671089;2021-11-24 11:54:23.337;25.12;25.78;26.42;28.8;37.16;53.14;35.98;33.72
0.496103623;258.9831091;2021-11-24 11:54:23.353;25.12;25.78;26.42;28.8;36.56;53.14;35.98;33.72
0.496103808;258.9991087;2021-11-24 11:54:23.369;25.12;25.78;26.42;28.8;36.56;52.6;35.98;33.72
0.496103993;259.0151089;2021-11-24 11:54:23.385;25.12;25.78;26.42;28.8;36.56;52.6;35.88;33.72
0.496115197;259.9831087;2021-11-24 11:54:24.353;25.12;25.78;26.42;28.8;36.4;52.6;35.88;33.72
0.496115382;259.9991089;2021-11-24 11:54:24.369;25.12;25.78;26.42;28.8;36.4;51.24;35.88;33.72
0.496115567;260.0151085;2021-11-24 11:54:24.385;25.12;25.78;26.42;28.8;36.4;51.24;35.72;33.72
0.496115752;260.0311087;2021-11-24 11:54:24.401;25.12;25.78;26.42;28.8;36.4;51.24;35.72;33.64
0.496126019;260.9181085;2021-11-24 11:54:25.288;25.18;25.78;26.42;28.8;36.4;51.24;35.72;33.64
0.496126215;260.9351089;2021-11-24 11:54:25.305;25.18;25.84;26.42;28.8;36.4;51.24;35.72;33.64
0.496126771;260.9831089;2021-11-24 11:54:25.353;25.18;25.84;26.42;28.8;36.02;51.24;35.72;33.64
0.496126944;260.998109;2021-11-24 11:54:25.368;25.18;25.84;26.42;28.8;36.02;50.46;35.72;33.64
0.49612713;261.0141086;2021-11-24 11:54:25.384;25.18;25.84;26.42;28.8;36.02;50.46;35.66;33.64
0.496127315;261.0301088;2021-11-24 11:54:25.400;25.18;25.84;26.42;28.8;36.02;50.46;35.66;33.44
0.496137593;261.9181088;2021-11-24 11:54:26.288;25.06;25.84;26.42;28.8;36.02;50.46;35.66;33.44
0.496138391;261.9871086;2021-11-24 11:54:26.357;25.06;25.84;26.42;28.8;35.84;50.46;35.66;33.44
0.496138576;262.0031088;2021-11-24 11:54:26.373;25.06;25.84;26.42;28.8;35.84;49.76;35.66;33.44
