Time (of day);Time (seconds);Time;Channel0;Channel1;Channel2;Channel3;Channel4;Channel5;Channel6;Channel7
0.459460289;129.985028510;2021-11-24 11:01:37.369;25.9;27.94;30.78;46.14;94.18;315.48;190.08;135.08
0.459460475;130.001028725;2021-11-24 11:01:37.385;25.9;27.94;30.78;46.14;94.18;315.48;188.12;135.08
0.459460648;130.016028770;2021-11-24 11:01:37.400;25.9;27.94;30.78;46.14;94.18;315.48;188.12;129.48
0.459470938;130.905028927;2021-11-24 11:01:38.289;25.96;27.94;30.78;46.14;94.18;315.48;188.12;129.48
0.459471123;130.921028513;2021-11-24 11:01:38.305;25.96;28.24;30.78;46.14;94.18;315.48;188.12;129.48
0.459471308;130.937028728;2021-11-24 11:01:38.321;25.96;28.24;30.94;46.14;94.18;315.48;188.12;129.48
0.459471493;130.953028943;2021-11-24 11:01:38.337;25.96;28.24;30.94;46.72;94.18;315.48;188.12;129.48
0.459471690;130.970028700;2021-11-24 11:01:38.354;25.96;28.24;30.94;46.72;96.02;315.48;188.12;129.48
0.459471863;130.985028744;2021-11-24 11:01:38.369;25.96;28.24;30.94;46.72;96.02;314.00;188.12;129.48
0.459472049;131.001028959;2021-11-24 11:01:38.385;25.96;28.24;30.94;46.72;96.02;314.00;185.92;129.48
0.459472234;131.017028545;2021-11-24 11:01:38.401;25.96;28.24;30.94;46.72;96.02;314.00;185.92;129.14
0.459482512;131.905028532;2021-11-24 11:01:39.289;26.04;28.24;30.94;46.72;96.02;314.00;185.92;129.14
0.459482697;131.921028747;2021-11-24 11:01:39.305;26.04;28.38;30.94;46.72;96.02;314.00;185.92;129.14
0.459482882;131.937028962;2021-11-24 11:01:39.321;26.04;28.38;31.46;46.72;96.02;314.00;185.92;129.14
0.459483056;131.952029006;2021-11-24 11:01:39.336;26.04;28.38;31.46;48.22;96.02;314.00;185.92;129.14
0.459483241;131.968028592;2021-11-24 11:01:39.352;26.04;28.38;31.46;48.22;100.7;314.00;185.92;129.14
0.459483426;131.984028807;2021-11-24 11:01:39.368;26.04;28.38;31.46;48.22;100.7;315.54;185.92;129.14
0.459483611;132.000029022;2021-11-24 11:01:39.384;26.04;28.38;31.46;48.22;100.7;315.54;186.82;129.14
0.459483796;132.016028609;2021-11-24 11:01:39.400;26.04;28.38;31.46;48.22;100.7;315.54;186.82;129.6
0.459494074;132.904028595;2021-11-24 11:01:40.288;26.14;28.38;31.46;48.22;100.7;315.54;186.82;129.6
0.459494271;132.921028980;2021-11-24 11:01:40.305;26.14;28.6;31.46;48.22;100.7;315.54;186.82;129.6
0.459494456;132.937028567;2021-11-24 11:01:40.321;26.14;28.6;31.8;48.22;100.7;315.54;186.82;129.6
0.459494641;132.953028782;2021-11-24 11:01:40.337;26.14;28.6;31.8;49.04;100.7;315.54;186.82;129.6
0.459494826;132.969028997;2021-11-24 11:01:40.353;26.14;28.6;31.8;49.04;104.66;315.54;186.82;129.6
0.459495012;132.985028583;2021-11-24 11:01:40.369;26.14;28.6;31.8;49.04;104.66;324.72;186.82;129.6
0.459495185;133.000028627;2021-11-24 11:01:40.384;26.14;28.6;31.8;49.04;104.66;324.72;186.46;129.6
0.459495370;133.016028842;2021-11-24 11:01:40.400;26.14;28.6;31.8;49.04;104.66;324.72;186.46;129.2
0.459505660;133.905028999;2021-11-24 11:01:41.289;26.32;28.6;31.8;49.04;104.66;324.72;186.46;129.2
0.459505845;133.921028586;2021-11-24 11:01:41.305;26.32;28.82;31.8;49.04;104.66;324.72;186.46;129.2
0.459506030;133.937028800;2021-11-24 11:01:41.321;26.32;28.82;32.08;49.04;104.66;324.72;186.46;129.2
0.459506215;133.953029015;2021-11-24 11:01:41.337;26.32;28.82;32.08;49.82;104.66;324.72;186.46;129.2
0.459506400;133.969028602;2021-11-24 11:01:41.353;26.32;28.82;32.08;49.82;109.18;324.72;186.46;129.2
0.459506586;133.985028817;2021-11-24 11:01:41.369;26.32;28.82;32.08;49.82;109.18;326.12;186.46;129.2
0.459506759;134.000028861;2021-11-24 11:01:41.384;26.32;28.82;32.08;49.82;109.18;326.12;182.28;129.2
0.459506944;134.016029076;2021-11-24 11:01:41.400;26.32;28.82;32.08;49.82;109.18;326.12;182.28;128.22
0.459517222;134.904029062;2021-11-24 11:01:42.288;26.6;28.82;32.08;49.82;109.18;326.12;182.28;128.22
0.459517419;134.921028819;2021-11-24 11:01:42.305;26.6;29.24;32.08;49.82;109.18;326.12;182.28;128.22
0.459517604;134.937029034;2021-11-24 11:01:42.321;26.6;29.24;32.34;49.82;109.18;326.12;182.28;128.22
0.459517789;134.953028621;2021-11-24 11:01:42.337;26.6;29.24;32.34;50.58;109.18;326.12;182.28;128.22
0.459517975;134.969028836;2021-11-24 11:01:42.353;26.6;29.24;32.34;50.58;118.46;326.12;182.28;128.22
0.459518171;134.986028592;2021-11-24 11:01:42.370;26.6;29.24;32.34;50.58;118.46;324.46;182.28;128.22
0.459518356;135.002028807;2021-11-24 11:01:42.386;26.6;29.24;32.34;50.58;118.46;324.46;178.72;128.22
0.459518542;135.018029022;2021-11-24 11:01:42.402;26.6;29.24;32.34;50.58;118.46;324.46;178.72;127.8
0.459528796;135.904028667;2021-11-24 11:01:43.288;26.72;29.24;32.34;50.58;118.46;324.46;178.72;127.8
0.459528981;135.920028882;2021-11-24 11:01:43.304;26.72;29.46;32.34;50.58;118.46;324.46;178.72;127.8
0.459529190;135.938028810;2021-11-24 11:01:43.322;26.72;29.46;32.92;50.58;118.46;324.46;178.72;127.8
0.459529352;135.952028684;2021-11-24 11:01:43.336;26.72;29.46;32.92;52.56;118.46;324.46;178.72;127.8
0.459529537;135.968028899;2021-11-24 11:01:43.352;26.72;29.46;32.92;52.56;129.52;324.46;178.72;127.8
0.459529722;135.984029114;2021-11-24 11:01:43.368;26.72;29.46;32.92;52.56;129.52;322.2;178.72;127.8
0.459529907;136.000028700;2021-11-24 11:01:43.384;26.72;29.46;32.92;52.56;129.52;322.2;177.66;127.8
0.459530093;136.016028915;2021-11-24 11:01:43.400;26.72;29.46;32.92;52.56;129.52;322.2;177.66;128.52
0.459540370;136.904028901;2021-11-24 11:01:44.288;26.82;29.46;32.92;52.56;129.52;322.2;177.66;128.52
0.459540556;136.920028488;2021-11-24 11:01:44.304;26.82;29.6;32.92;52.56;129.52;322.2;177.66;128.52
0.459540752;136.937028873;2021-11-24 11:01:44.321;26.82;29.6;33.16;52.56;129.52;322.2;177.66;128.52
0.459540926;136.952028917;2021-11-24 11:01:44.336;26.82;29.6;33.16;53.54;129.52;322.2;177.66;128.52
0.459541111;136.968028504;2021-11-24 11:01:44.352;26.82;29.6;33.16;53.54;137.08;322.2;177.66;128.52
0.459541296;136.984028719;2021-11-24 11:01:44.368;26.82;29.6;33.16;53.54;137.08;326.7;177.66;128.52
0.459541481;137.000028934;2021-11-24 11:01:44.384;26.82;29.6;33.16;53.54;137.08;326.7;176.46;128.52
0.459541667;137.016028520;2021-11-24 11:01:44.400;26.82;29.6;33.16;53.54;137.08;326.7;176.46;128.98
0.459552141;137.921028892;2021-11-24 11:01:45.305;26.82;29.7;33.16;53.54;137.08;326.7;176.46;128.98
0.459552326;137.937029107;2021-11-24 11:01:45.321;26.82;29.7;33.46;53.54;137.08;326.7;176.46;128.98
0.459552512;137.953028693;2021-11-24 11:01:45.337;26.82;29.7;33.46;54.72;137.08;326.7;176.46;128.98
0.459552697;137.969028908;2021-11-24 11:01:45.353;26.82;29.7;33.46;54.72;149.98;326.7;176.46;128.98
0.459552882;137.985028494;2021-11-24 11:01:45.369;26.82;29.7;33.46;54.72;149.98;328.98;176.46;128.98
0.459553067;138.001028709;2021-11-24 11:01:45.385;26.82;29.7;33.46;54.72;149.98;328.98;176.32;128.98
0.459553252;138.017028924;2021-11-24 11:01:45.401;26.82;29.7;33.46;54.72;149.98;328.98;176.32;128.42
0.459563519;138.904028740;2021-11-24 11:01:46.288;27.02;29.7;33.46;54.72;149.98;328.98;176.32;128.42
0.459563715;138.921028497;2021-11-24 11:01:46.305;27.02;29.96;33.46;54.72;149.98;328.98;176.32;128.42
0.459563900;138.937028712;2021-11-24 11:01:46.321;27.02;29.96;33.78;54.72;149.98;328.98;176.32;128.42
0.459564086;138.953028927;2021-11-24 11:01:46.337;27.02;29.96;33.78;56.04;149.98;328.98;176.32;128.42
0.459564271;138.969028513;2021-11-24 11:01:46.353;27.02;29.96;33.78;56.04;177.7;328.98;176.32;128.42
0.459564456;138.985028728;2021-11-24 11:01:46.369;27.02;29.96;33.78;56.04;177.7;331.58;176.32;128.42
0.459564630;139.000028773;2021-11-24 11:01:46.384;27.02;29.96;33.78;56.04;177.7;331.58;174.36;128.42
0.459564815;139.016028988;2021-11-24 11:01:46.400;27.02;29.96;33.78;56.04;177.7;331.58;174.36;127.5
0.459575093;139.904028974;2021-11-24 11:01:47.288;27.08;29.96;33.78;56.04;177.7;331.58;174.36;127.5
0.459575289;139.921028731;2021-11-24 11:01:47.305;27.08;30.06;33.78;56.04;177.7;331.58;174.36;127.5
0.459575475;139.937028946;2021-11-24 11:01:47.321;27.08;30.06;34.36;56.04;177.7;331.58;174.36;127.5
0.459575660;139.953028532;2021-11-24 11:01:47.337;27.08;30.06;34.36;58.8;177.7;331.58;174.36;127.5
0.459575845;139.969028747;2021-11-24 11:01:47.353;27.08;30.06;34.36;58.8;267.34;331.58;174.36;127.5
0.459576019;139.984028791;2021-11-24 11:01:47.368;27.08;30.06;34.36;58.8;267.34;332.8;174.36;127.5
0.459576204;140.000029006;2021-11-24 11:01:47.384;27.08;30.06;34.36;58.8;267.34;332.8;172.38;127.5
0.459576389;140.016028593;2021-11-24 11:01:47.400;27.08;30.06;34.36;58.8;267.34;332.8;172.38;126.92
0.459586678;140.905028750;2021-11-24 11:01:48.289;27.18;30.06;34.36;58.8;267.34;332.8;172.38;126.92
0.459586863;140.921028965;2021-11-24 11:01:48.305;27.18;30.14;34.36;58.8;267.34;332.8;172.38;126.92
0.459587049;140.937028551;2021-11-24 11:01:48.321;27.18;30.14;34.58;58.8;267.34;332.8;172.38;126.92
0.459587234;140.953028766;2021-11-24 11:01:48.337;27.18;30.14;34.58;60.18;267.34;332.8;172.38;126.92
0.459587419;140.969028981;2021-11-24 11:01:48.353;27.18;30.14;34.58;60.18;321.24;332.8;172.38;126.92
0.459587604;140.985028567;2021-11-24 11:01:48.369;27.18;30.14;34.58;60.18;321.24;334.58;172.38;126.92
0.459587789;141.001028782;2021-11-24 11:01:48.385;27.18;30.14;34.58;60.18;321.24;334.58;169.54;126.92
0.459587975;141.017028997;2021-11-24 11:01:48.401;27.18;30.14;34.58;60.18;321.24;334.58;169.54;126.34
0.459598252;141.905028983;2021-11-24 11:01:49.289;27.28;30.14;34.58;60.18;321.24;334.58;169.54;126.34
0.459598437;141.921028570;2021-11-24 11:01:49.305;27.28;30.28;34.58;60.18;321.24;334.58;169.54;126.34
0.459598623;141.937028785;2021-11-24 11:01:49.321;27.28;30.28;34.88;60.18;321.24;334.58;169.54;126.34
0.459598808;141.953029000;2021-11-24 11:01:49.337;27.28;30.28;34.88;61.58;321.24;334.58;169.54;126.34
0.459598993;141.969028586;2021-11-24 11:01:49.353;27.28;30.28;34.88;61.58;344.9;334.58;169.54;126.34
0.459599167;141.984028630;2021-11-24 11:01:49.368;27.28;30.28;34.88;61.58;344.9;335.5;169.54;126.34
0.459599352;142.000028845;2021-11-24 11:01:49.384;27.28;30.28;34.88;61.58;344.9;335.5;168.52;126.34
0.459599537;142.016029060;2021-11-24 11:01:49.400;27.28;30.28;34.88;61.58;344.9;335.5;168.52;122.64
0.459609815;142.904029047;2021-11-24 11:01:50.288;27.52;30.28;34.88;61.58;344.9;335.5;168.52;122.64
0.459610000;142.920028633;2021-11-24 11:01:50.304;27.52;30.62;34.88;61.58;344.9;335.5;168.52;122.64
0.459610185;142.936028848;2021-11-24 11:01:50.320;27.52;30.62;35.14;61.58;344.9;335.5;168.52;122.64
0.459610370;142.952029063;2021-11-24 11:01:50.336;27.52;30.62;35.14;63.14;344.9;335.5;168.52;122.64
0.459610556;142.968028649;2021-11-24 11:01:50.352;27.52;30.62;35.14;63.14;346.5;335.5;168.52;122.64
0.459610741;142.984028864;2021-11-24 11:01:50.368;27.52;30.62;35.14;63.14;346.5;337.18;168.52;122.64
0.459610926;143.000029079;2021-11-24 11:01:50.384;27.52;30.62;35.14;63.14;346.5;337.18;167.92;122.64
0.459611111;143.016028665;2021-11-24 11:01:50.400;27.52;30.62;35.14;63.14;346.5;337.18;167.92;119.84
0.459621574;143.920028867;2021-11-24 11:01:51.304;27.52;30.78;35.14;63.14;346.5;337.18;167.92;119.84
0.459621759;143.936029082;2021-11-24 11:01:51.320;27.52;30.78;35.8;63.14;346.5;337.18;167.92;119.84
0.459621956;143.953028838;2021-11-24 11:01:51.337;27.52;30.78;35.8;66.08;346.5;337.18;167.92;119.84
0.459622141;143.969029053;2021-11-24 11:01:51.353;27.52;30.78;35.8;66.08;336.6;337.18;167.92;119.84
0.459622326;143.985028640;2021-11-24 11:01:51.369;27.52;30.78;35.8;66.08;336.6;336.08;167.92;119.84
0.459622512;144.001028855;2021-11-24 11:01:51.385;27.52;30.78;35.8;66.08;336.6;336.08;166.6;119.84
0.459622697;144.017029070;2021-11-24 11:01:51.401;27.52;30.78;35.8;66.08;336.6;336.08;166.6;119.22
0.459632963;144.904028885;2021-11-24 11:01:52.288;27.66;30.78;35.8;66.08;336.6;336.08;166.6;119.22
0.459633160;144.921028642;2021-11-24 11:01:52.305;27.66;30.96;35.8;66.08;336.6;336.08;166.6;119.22
0.459633345;144.937028857;2021-11-24 11:01:52.321;27.66;30.96;36.22;66.08;336.6;336.08;166.6;119.22
0.459633530;144.953029072;2021-11-24 11:01:52.337;27.66;30.96;36.22;67.64;336.6;336.08;166.6;119.22
0.459633715;144.969028659;2021-11-24 11:01:52.353;27.66;30.96;36.22;67.64;335.18;336.08;166.6;119.22
0.459633900;144.985028874;2021-11-24 11:01:52.369;27.66;30.96;36.22;67.64;335.18;332.88;166.6;119.22
0.459634086;145.001029088;2021-11-24 11:01:52.385;27.66;30.96;36.22;67.64;335.18;332.88;163.1;119.22
0.459634271;145.017028675;2021-11-24 11:01:52.401;27.66;30.96;36.22;67.64;335.18;332.88;163.1;117.56
0.459644537;145.904028491;2021-11-24 11:01:53.288;27.72;30.96;36.22;67.64;335.18;332.88;163.1;117.56
0.459644734;145.921028876;2021-11-24 11:01:53.305;27.72;31.16;36.22;67.64;335.18;332.88;163.1;117.56
0.459644919;145.937029091;2021-11-24 11:01:53.321;27.72;31.16;36.62;67.64;335.18;332.88;163.1;117.56
0.459645104;145.953028677;2021-11-24 11:01:53.337;27.72;31.16;36.62;69.34;335.18;332.88;163.1;117.56
0.459645289;145.969028892;2021-11-24 11:01:53.353;27.72;31.16;36.62;69.34;333.74;332.88;163.1;117.56
0.459645463;145.984028937;2021-11-24 11:01:53.368;27.72;31.16;36.62;69.34;333.74;332.5;163.1;117.56
0.459645648;146.000028523;2021-11-24 11:01:53.384;27.72;31.16;36.62;69.34;333.74;332.5;163.34;117.56
0.459645833;146.016028738;2021-11-24 11:01:53.400;27.72;31.16;36.62;69.34;333.74;332.5;163.34;111.58
0.459656123;146.905028895;2021-11-24 11:01:54.289;27.78;31.16;36.62;69.34;333.74;332.5;163.34;111.58
0.459656308;146.921029110;2021-11-24 11:01:54.305;27.78;31.4;36.62;69.34;333.74;332.5;163.34;111.58
0.459656493;146.937028696;2021-11-24 11:01:54.321;27.78;31.4;36.98;69.34;333.74;332.5;163.34;111.58
0.459656678;146.953028911;2021-11-24 11:01:54.337;27.78;31.4;36.98;71.22;333.74;332.5;163.34;111.58
0.459656863;146.969028497;2021-11-24 11:01:54.353;27.78;31.4;36.98;71.22;333.84;332.5;163.34;111.58
0.459657049;146.985028712;2021-11-24 11:01:54.369;27.78;31.4;36.98;71.22;333.84;331.8;163.34;111.58
0.459657234;147.001028927;2021-11-24 11:01:54.385;27.78;31.4;36.98;71.22;333.84;331.8;163.56;111.58
0.459657419;147.017028514;2021-11-24 11:01:54.401;27.78;31.4;36.98;71.22;333.84;331.8;163.56;109.7
0.459667882;147.921028715;2021-11-24 11:01:55.305;27.78;31.48;36.98;71.22;333.84;331.8;163.56;109.7
0.459668067;147.937028930;2021-11-24 11:01:55.321;27.78;31.48;37.62;71.22;333.84;331.8;163.56;109.7
0.459668252;147.953028516;2021-11-24 11:01:55.337;27.78;31.48;37.62;75.02;333.84;331.8;163.56;109.7
0.459668437;147.969028731;2021-11-24 11:01:55.353;27.78;31.48;37.62;75.02;336.54;331.8;163.56;109.7
0.459668623;147.985028946;2021-11-24 11:01:55.369;27.78;31.48;37.62;75.02;336.54;328.78;163.56;109.7
0.459668808;148.001028532;2021-11-24 11:01:55.385;27.78;31.48;37.62;75.02;336.54;328.78;164.00;109.7
0.459668981;148.016028577;2021-11-24 11:01:55.400;27.78;31.48;37.62;75.02;336.54;328.78;164.00;106.96
0.459679456;148.921028949;2021-11-24 11:01:56.305;27.78;31.54;37.62;75.02;336.54;328.78;164.00;106.96
0.459679641;148.937028535;2021-11-24 11:01:56.321;27.78;31.54;37.98;75.02;336.54;328.78;164.00;106.96
0.459679826;148.953028750;2021-11-24 11:01:56.337;27.78;31.54;37.98;76.66;336.54;328.78;164.00;106.96
0.459680012;148.969028965;2021-11-24 11:01:56.353;27.78;31.54;37.98;76.66;334.56;328.78;164.00;106.96
0.459680197;148.985028551;2021-11-24 11:01:56.369;27.78;31.54;37.98;76.66;334.56;327.5;164.00;106.96
0.459680382;149.001028766;2021-11-24 11:01:56.385;27.78;31.54;37.98;76.66;334.56;327.5;162.92;106.96
0.459680567;149.017028981;2021-11-24 11:01:56.401;27.78;31.54;37.98;76.66;334.56;327.5;162.92;106.2
0.459690845;149.905028968;2021-11-24 11:01:57.289;27.88;31.54;37.98;76.66;334.56;327.5;162.92;106.2
0.459691030;149.921028554;2021-11-24 11:01:57.305;27.88;31.62;37.98;76.66;334.56;327.5;162.92;106.2
0.459691215;149.937028769;2021-11-24 11:01:57.321;27.88;31.62;38.32;76.66;334.56;327.5;162.92;106.2
0.459691400;149.953028984;2021-11-24 11:01:57.337;27.88;31.62;38.32;78.34;334.56;327.5;162.92;106.2
0.459691586;149.969028570;2021-11-24 11:01:57.353;27.88;31.62;38.32;78.34;328.46;327.5;162.92;106.2
0.459691771;149.985028785;2021-11-24 11:01:57.369;27.88;31.62;38.32;78.34;328.46;326.62;162.92;106.2
0.459691956;150.001029000;2021-11-24 11:01:57.385;27.88;31.62;38.32;78.34;328.46;326.62;162.46;106.2
0.459692130;150.016029044;2021-11-24 11:01:57.400;27.88;31.62;38.32;78.34;328.46;326.62;162.46;105.18
0.459702407;150.904029031;2021-11-24 11:01:58.288;28.02;31.62;38.32;78.34;328.46;326.62;162.46;105.18
0.459702604;150.921028788;2021-11-24 11:01:58.305;28.02;31.9;38.32;78.34;328.46;326.62;162.46;105.18
0.459702789;150.937029003;2021-11-24 11:01:58.321;28.02;31.9;38.66;78.34;328.46;326.62;162.46;105.18
0.459702975;150.953028589;2021-11-24 11:01:58.337;28.02;31.9;38.66;80.16;328.46;326.62;162.46;105.18
0.459703160;150.969028804;2021-11-24 11:01:58.353;28.02;31.9;38.66;80.16;323.62;326.62;162.46;105.18
0.459703345;150.985029019;2021-11-24 11:01:58.369;28.02;31.9;38.66;80.16;323.62;321.3;162.46;105.18
0.459703519;151.000029063;2021-11-24 11:01:58.384;28.02;31.9;38.66;80.16;323.62;321.3;162.08;105.18
0.459703704;151.016028650;2021-11-24 11:01:58.400;28.02;31.9;38.66;80.16;323.62;321.3;162.08;103.8
0.459714178;151.921029021;2021-11-24 11:01:59.305;28.02;31.98;38.66;80.16;323.62;321.3;162.08;103.8
0.459714363;151.937028608;2021-11-24 11:01:59.321;28.02;31.98;39.26;80.16;323.62;321.3;162.08;103.8
0.459714549;151.953028823;2021-11-24 11:01:59.337;28.02;31.98;39.26;84.44;323.62;321.3;162.08;103.8
0.459714734;151.969029038;2021-11-24 11:01:59.353;28.02;31.98;39.26;84.44;296.58;321.3;162.08;103.8
0.459714919;151.985028624;2021-11-24 11:01:59.369;28.02;31.98;39.26;84.44;296.58;320.56;162.08;103.8
0.459715104;152.001028839;2021-11-24 11:01:59.385;28.02;31.98;39.26;84.44;296.58;320.56;159.84;103.8
0.459715289;152.017029054;2021-11-24 11:01:59.401;28.02;31.98;39.26;84.44;296.58;320.56;159.84;104.36
0.459725567;152.905029040;2021-11-24 11:02:00.289;28.08;31.98;39.26;84.44;296.58;320.56;159.84;104.36
0.459725752;152.921028626;2021-11-24 11:02:00.305;28.08;32.1;39.26;84.44;296.58;320.56;159.84;104.36
0.459725938;152.937028841;2021-11-24 11:02:00.321;28.08;32.1;39.56;84.44;296.58;320.56;159.84;104.36
0.459726123;152.953029056;2021-11-24 11:02:00.337;28.08;32.1;39.56;87.08;296.58;320.56;159.84;104.36
0.459726308;152.969028643;2021-11-24 11:02:00.353;28.08;32.1;39.56;87.08;278.9;320.56;159.84;104.36
0.459726493;152.985028858;2021-11-24 11:02:00.369;28.08;32.1;39.56;87.08;278.9;314.46;159.84;104.36
0.459726667;153.000028902;2021-11-24 11:02:00.384;28.08;32.1;39.56;87.08;278.9;314.46;157.3;104.36
0.459726852;153.016028488;2021-11-24 11:02:00.400;28.08;32.1;39.56;87.08;278.9;314.46;157.3;104.3
0.459737326;153.921028860;2021-11-24 11:02:01.305;28.08;32.22;39.56;87.08;278.9;314.46;157.3;104.3
0.459737512;153.937029075;2021-11-24 11:02:01.321;28.08;32.22;39.84;87.08;278.9;314.46;157.3;104.3
0.459737697;153.953028662;2021-11-24 11:02:01.337;28.08;32.22;39.84;89.98;278.9;314.46;157.3;104.3
0.459737882;153.969028876;2021-11-24 11:02:01.353;28.08;32.22;39.84;89.98;264.7;314.46;157.3;104.3
0.459738067;153.985029091;2021-11-24 11:02:01.369;28.08;32.22;39.84;89.98;264.7;311.56;157.3;104.3
0.459738252;154.001028678;2021-11-24 11:02:01.385;28.08;32.22;39.84;89.98;264.7;311.56;156.78;104.3
0.459738426;154.016028722;2021-11-24 11:02:01.400;28.08;32.22;39.84;89.98;264.7;311.56;156.78;100.6
0.459748704;154.904028708;2021-11-24 11:02:02.288;28.16;32.22;39.84;89.98;264.7;311.56;156.78;100.6
0.459748900;154.921029094;2021-11-24 11:02:02.305;28.16;32.46;39.84;89.98;264.7;311.56;156.78;100.6
0.459749074;154.936028510;2021-11-24 11:02:02.320;28.16;32.46;40.26;89.98;264.7;311.56;156.78;100.6
0.459749271;154.953028895;2021-11-24 11:02:02.337;28.16;32.46;40.26;92.8;264.7;311.56;156.78;100.6
0.459749444;154.968028940;2021-11-24 11:02:02.352;28.16;32.46;40.26;92.8;254.04;311.56;156.78;100.6
0.459749630;154.984028526;2021-11-24 11:02:02.368;28.16;32.46;40.26;92.8;254.04;309.38;156.78;100.6
0.459749815;155.000028741;2021-11-24 11:02:02.384;28.16;32.46;40.26;92.8;254.04;309.38;156.24;100.6
0.459750000;155.016028956;2021-11-24 11:02:02.400;28.16;32.46;40.26;92.8;254.04;309.38;156.24;97.56
0.459760289;155.905029113;2021-11-24 11:02:03.289;28.26;32.46;40.26;92.8;254.04;309.38;156.24;97.56
0.459760475;155.921028699;2021-11-24 11:02:03.305;28.26;32.56;40.26;92.8;254.04;309.38;156.24;97.56
0.459760660;155.937028914;2021-11-24 11:02:03.321;28.26;32.56;40.94;92.8;254.04;309.38;156.24;97.56
0.459760868;155.955028842;2021-11-24 11:02:03.339;28.26;32.56;40.94;98.58;254.04;309.38;156.24;97.56
0.459761053;155.971029057;2021-11-24 11:02:03.355;28.26;32.56;40.94;98.58;237.14;309.38;156.24;97.56
0.459761238;155.987028643;2021-11-24 11:02:03.371;28.26;32.56;40.94;98.58;237.14;307.44;156.24;97.56
0.459761424;156.003028858;2021-11-24 11:02:03.387;28.26;32.56;40.94;98.58;237.14;307.44;155.96;97.56
0.459772037;156.920028762;2021-11-24 11:02:04.304;28.26;32.64;40.94;98.58;237.14;307.44;155.96;97.56
0.459772234;156.937028519;2021-11-24 11:02:04.321;28.26;32.64;41.3;98.58;237.14;307.44;155.96;97.56
0.459772419;156.953028734;2021-11-24 11:02:04.337;28.26;32.64;41.3;101.2;237.14;307.44;155.96;97.56
0.459772604;156.969028949;2021-11-24 11:02:04.353;28.26;32.64;41.3;101.2;231.38;307.44;155.96;97.56
0.459772789;156.985028535;2021-11-24 11:02:04.369;28.26;32.64;41.3;101.2;231.38;300.12;155.96;97.56
0.459772975;157.001028750;2021-11-24 11:02:04.385;28.26;32.64;41.3;101.2;231.38;300.12;152.82;97.56
0.459773148;157.016028795;2021-11-24 11:02:04.400;28.26;32.64;41.3;101.2;231.38;300.12;152.82;97.66
0.459783623;157.921028538;2021-11-24 11:02:05.305;28.26;32.74;41.3;101.2;231.38;300.12;152.82;97.66
0.459783808;157.937028753;2021-11-24 11:02:05.321;28.26;32.74;41.68;101.2;231.38;300.12;152.82;97.66
0.459783993;157.953028968;2021-11-24 11:02:05.337;28.26;32.74;41.68;103.88;231.38;300.12;152.82;97.66
0.459784178;157.969028554;2021-11-24 11:02:05.353;28.26;32.74;41.68;103.88;229.64;300.12;152.82;97.66
0.459784363;157.985028769;2021-11-24 11:02:05.369;28.26;32.74;41.68;103.88;229.64;296.28;152.82;97.66
0.459784549;158.001028984;2021-11-24 11:02:05.385;28.26;32.74;41.68;103.88;229.64;296.28;151.4;97.66
0.459784734;158.017028571;2021-11-24 11:02:05.401;28.26;32.74;41.68;103.88;229.64;296.28;151.4;96.26
0.459795012;158.905028557;2021-11-24 11:02:06.289;28.42;32.74;41.68;103.88;229.64;296.28;151.4;96.26
0.459795197;158.921028772;2021-11-24 11:02:06.305;28.42;32.96;41.68;103.88;229.64;296.28;151.4;96.26
0.459795382;158.937028987;2021-11-24 11:02:06.321;28.42;32.96;42.08;103.88;229.64;296.28;151.4;96.26
0.459795567;158.953028573;2021-11-24 11:02:06.337;28.42;32.96;42.08;106.76;229.64;296.28;151.4;96.26
0.459795752;158.969028788;2021-11-24 11:02:06.353;28.42;32.96;42.08;106.76;227.96;296.28;151.4;96.26
0.459795926;158.984028832;2021-11-24 11:02:06.368;28.42;32.96;42.08;106.76;227.96;291.86;151.4;96.26
0.459796111;159.000029047;2021-11-24 11:02:06.384;28.42;32.96;42.08;106.76;227.96;291.86;150.28;96.26
0.459796296;159.016028634;2021-11-24 11:02:06.400;28.42;32.96;42.08;106.76;227.96;291.86;150.28;96.46
0.459806771;159.921029006;2021-11-24 11:02:07.305;28.42;33.1;42.08;106.76;227.96;291.86;150.28;96.46
0.459806956;159.937028592;2021-11-24 11:02:07.321;28.42;33.1;43.24;106.76;227.96;291.86;150.28;96.46
0.459807141;159.953028807;2021-11-24 11:02:07.337;28.42;33.1;43.24;112.48;227.96;291.86;150.28;96.46
0.459807326;159.969029022;2021-11-24 11:02:07.353;28.42;33.1;43.24;112.48;221.74;291.86;150.28;96.46
0.459807512;159.985028608;2021-11-24 11:02:07.369;28.42;33.1;43.24;112.48;221.74;289.62;150.28;96.46
0.459807697;160.001028823;2021-11-24 11:02:07.385;28.42;33.1;43.24;112.48;221.74;289.62;148.84;96.46
0.459807882;160.017029038;2021-11-24 11:02:07.401;28.42;33.1;43.24;112.48;221.74;289.62;148.84;96.68
0.459818148;160.904028854;2021-11-24 11:02:08.288;28.52;33.1;43.24;112.48;221.74;289.62;148.84;96.68
0.459818345;160.921028611;2021-11-24 11:02:08.305;28.52;33.18;43.24;112.48;221.74;289.62;148.84;96.68
0.459818530;160.937028826;2021-11-24 11:02:08.321;28.52;33.18;43.82;112.48;221.74;289.62;148.84;96.68
