Time (of day);Time (seconds);Time;Channel0;Channel1;Channel2;Channel3;Channel4;Channel5;Channel6;Channel7;
0.452326609;119.949016313;2021-11-18 10:51:21.019;24.88;27.02;30.28;66.34;113.66;422.82;210.92;87.06;
0.452326794;119.965015900;2021-11-18 10:51:21.035;24.88;27.02;30.28;66.34;113.66;424.46;210.92;87.06;
0.452326979;119.981016115;2021-11-18 10:51:21.051;24.88;27.02;30.28;66.34;113.66;424.46;210.56;87.06;
0.452327164;119.997015701;2021-11-18 10:51:21.067;24.88;27.02;30.28;66.34;113.66;424.46;210.56;85.22;
0.452337442;120.885015687;2021-11-18 10:51:21.955;24.82;27.02;30.28;66.34;113.66;424.46;210.56;85.22;
0.452337627;120.901015902;2021-11-18 10:51:21.971;24.82;27.08;30.28;66.34;113.66;424.46;210.56;85.22;
0.452337813;120.917016117;2021-11-18 10:51:21.987;24.82;27.08;30.52;66.34;113.66;424.46;210.56;85.22;
0.452337998;120.933015703;2021-11-18 10:51:22.003;24.82;27.08;30.52;69.56;113.66;424.46;210.56;85.22;
0.452338183;120.949015918;2021-11-18 10:51:22.019;24.82;27.08;30.52;69.56;119.02;424.46;210.56;85.22;
0.452338368;120.965016133;2021-11-18 10:51:22.035;24.82;27.08;30.52;69.56;119.02;424;210.56;85.22;
0.452338553;120.981015720;2021-11-18 10:51:22.051;24.82;27.08;30.52;69.56;119.02;424;205.42;85.22;
0.452338738;120.997015935;2021-11-18 10:51:22.067;24.82;27.08;30.52;69.56;119.02;424;205.42;82.84;
0.452349201;121.901016136;2021-11-18 10:51:22.971;24.82;27.14;30.52;69.56;119.02;424;205.42;82.84;
0.452349387;121.917015722;2021-11-18 10:51:22.987;24.82;27.14;30.6;69.56;119.02;424;205.42;82.84;
0.452349572;121.933015937;2021-11-18 10:51:23.003;24.82;27.14;30.6;71.6;119.02;424;205.42;82.84;
0.452349757;121.949016152;2021-11-18 10:51:23.019;24.82;27.14;30.6;71.6;130.46;424;205.42;82.84;
0.452349942;121.965015738;2021-11-18 10:51:23.035;24.82;27.14;30.6;71.6;130.46;424.88;205.42;82.84;
0.452350162;121.984015837;2021-11-18 10:51:23.054;24.82;27.14;30.6;71.6;130.46;424.88;206.26;82.84;
0.452350347;122.000016052;2021-11-18 10:51:23.070;24.82;27.14;30.6;71.6;130.46;424.88;206.26;81.62;
0.452360590;122.885016155;2021-11-18 10:51:23.955;24.76;27.14;30.6;71.6;130.46;424.88;206.26;81.62;
0.452360961;122.917015956;2021-11-18 10:51:23.987;24.76;27.14;30.72;71.6;130.46;424.88;206.26;81.62;
0.452361146;122.933016171;2021-11-18 10:51:24.003;24.76;27.14;30.72;73.28;130.46;424.88;206.26;81.62;
0.452361331;122.949015757;2021-11-18 10:51:24.019;24.76;27.14;30.72;73.28;144.82;424.88;206.26;81.62;
0.452361516;122.965015972;2021-11-18 10:51:24.035;24.76;27.14;30.72;73.28;144.82;425.92;206.26;81.62;
0.452361701;122.981016187;2021-11-18 10:51:24.051;24.76;27.14;30.72;73.28;144.82;425.92;200.7;81.62;
0.452361887;122.997015773;2021-11-18 10:51:24.067;24.76;27.14;30.72;73.28;144.82;425.92;200.7;79.88;
0.452372523;123.916016019;2021-11-18 10:51:24.986;24.76;27.14;30.96;73.28;144.82;425.92;200.7;79.88;
0.452372708;123.932016234;2021-11-18 10:51:25.002;24.76;27.14;30.96;74.88;144.82;425.92;200.7;79.88;
0.452372894;123.948015820;2021-11-18 10:51:25.018;24.76;27.14;30.96;74.88;166.8;425.92;200.7;79.88;
0.452373079;123.964016035;2021-11-18 10:51:25.034;24.76;27.14;30.96;74.88;166.8;430.38;200.7;79.88;
0.452373264;123.980016250;2021-11-18 10:51:25.050;24.76;27.14;30.96;74.88;166.8;430.38;197.9;79.88;
0.452373449;123.996015837;2021-11-18 10:51:25.066;24.76;27.14;30.96;74.88;166.8;430.38;197.9;78.7;
0.452384306;124.934016180;2021-11-18 10:51:26.004;24.76;27.14;31.04;74.88;166.8;430.38;197.9;78.7;
0.452384491;124.950015767;2021-11-18 10:51:26.020;24.76;27.14;31.04;77.68;166.8;430.38;197.9;78.7;
0.452384676;124.966015982;2021-11-18 10:51:26.036;24.76;27.14;31.04;77.68;233.92;430.38;197.9;78.7;
0.452384896;124.985016080;2021-11-18 10:51:26.055;24.76;27.14;31.04;77.68;233.92;435.84;197.9;78.7;
0.452385081;125.001016295;2021-11-18 10:51:26.071;24.76;27.14;31.04;77.68;233.92;435.84;192.88;78.7;
0.452385266;125.017015881;2021-11-18 10:51:26.087;24.76;27.14;31.04;77.68;233.92;435.84;192.88;78.86;
0.452395498;125.901015814;2021-11-18 10:51:26.971;24.76;27.2;31.04;77.68;233.92;435.84;192.88;78.86;
0.452395683;125.917016029;2021-11-18 10:51:26.987;24.76;27.2;31.26;77.68;233.92;435.84;192.88;78.86;
0.452395868;125.933016244;2021-11-18 10:51:27.003;24.76;27.2;31.26;79.06;233.92;435.84;192.88;78.86;
0.452396053;125.949015830;2021-11-18 10:51:27.019;24.76;27.2;31.26;79.06;229.84;435.84;192.88;78.86;
0.452396238;125.965016045;2021-11-18 10:51:27.035;24.76;27.2;31.26;79.06;229.84;435.64;192.88;78.86;
0.452396424;125.981016260;2021-11-18 10:51:27.051;24.76;27.2;31.26;79.06;229.84;435.64;184.38;78.86;
0.452396609;125.997015846;2021-11-18 10:51:27.067;24.76;27.2;31.26;79.06;229.84;435.64;184.38;76.96;
0.452406887;126.885015832;2021-11-18 10:51:27.955;24.66;27.2;31.26;79.06;229.84;435.64;184.38;76.96;
0.452407257;126.917016262;2021-11-18 10:51:27.987;24.66;27.2;31.38;79.06;229.84;435.64;184.38;76.96;
0.452407442;126.933015849;2021-11-18 10:51:28.003;24.66;27.2;31.38;81;229.84;435.64;184.38;76.96;
0.452407627;126.949016064;2021-11-18 10:51:28.019;24.66;27.2;31.38;81;228.1;435.64;184.38;76.96;
0.452407813;126.965016279;2021-11-18 10:51:28.035;24.66;27.2;31.38;81;228.1;435.32;184.38;76.96;
0.452407998;126.981015865;2021-11-18 10:51:28.051;24.66;27.2;31.38;81;228.1;435.32;181.82;76.96;
0.452408183;126.997016080;2021-11-18 10:51:28.067;24.66;27.2;31.38;81;228.1;435.32;181.82;75.38;
0.452418646;127.901016281;2021-11-18 10:51:28.971;24.66;27.38;31.38;81;228.1;435.32;181.82;75.38;
0.452418831;127.917015867;2021-11-18 10:51:28.987;24.66;27.38;31.86;81;228.1;435.32;181.82;75.38;
0.452419016;127.933016082;2021-11-18 10:51:29.003;24.66;27.38;31.86;83.54;228.1;435.32;181.82;75.38;
0.452419201;127.949016297;2021-11-18 10:51:29.019;24.66;27.38;31.86;83.54;224.24;435.32;181.82;75.38;
0.452419387;127.965015884;2021-11-18 10:51:29.035;24.66;27.38;31.86;83.54;224.24;431.72;181.82;75.38;
0.452419572;127.981016099;2021-11-18 10:51:29.051;24.66;27.38;31.86;83.54;224.24;431.72;181.2;75.38;
0.452419757;127.997016314;2021-11-18 10:51:29.067;24.66;27.38;31.86;83.54;224.24;431.72;181.2;74.2;
0.452430035;128.885016300;2021-11-18 10:51:29.955;24.74;27.38;31.86;83.54;224.24;431.72;181.2;74.2;
0.452430220;128.901015886;2021-11-18 10:51:29.971;24.74;27.48;31.86;83.54;224.24;431.72;181.2;74.2;
0.452430405;128.917016101;2021-11-18 10:51:29.987;24.74;27.48;32.1;83.54;224.24;431.72;181.2;74.2;
0.452430590;128.933015688;2021-11-18 10:51:30.003;24.74;27.48;32.1;88.04;224.24;431.72;181.2;74.2;
0.452430775;128.949015903;2021-11-18 10:51:30.019;24.74;27.48;32.1;88.04;213.36;431.72;181.2;74.2;
0.452430961;128.965016117;2021-11-18 10:51:30.035;24.74;27.48;32.1;88.04;213.36;430.5;181.2;74.2;
0.452431146;128.981015704;2021-11-18 10:51:30.051;24.74;27.48;32.1;88.04;213.36;430.5;177.72;74.2;
0.452431331;128.997015919;2021-11-18 10:51:30.067;24.74;27.48;32.1;88.04;213.36;430.5;177.72;74.66;
0.452441597;129.884015734;2021-11-18 10:51:30.954;24.92;27.48;32.1;88.04;213.36;430.5;177.72;74.66;
0.452441794;129.901016120;2021-11-18 10:51:30.971;24.92;27.76;32.1;88.04;213.36;430.5;177.72;74.66;
0.452441979;129.917015706;2021-11-18 10:51:30.987;24.92;27.76;32.54;88.04;213.36;430.5;177.72;74.66;
0.452442164;129.933015921;2021-11-18 10:51:31.003;24.92;27.76;32.54;90.4;213.36;430.5;177.72;74.66;
0.452442350;129.949016136;2021-11-18 10:51:31.019;24.92;27.76;32.54;90.4;212.62;430.5;177.72;74.66;
0.452442535;129.965015723;2021-11-18 10:51:31.035;24.92;27.76;32.54;90.4;212.62;415.04;177.72;74.66;
0.452442720;129.981015938;2021-11-18 10:51:31.051;24.92;27.76;32.54;90.4;212.62;415.04;170.38;74.66;
0.452442894;129.996015982;2021-11-18 10:51:31.066;24.92;27.76;32.54;90.4;212.62;415.04;170.38;73.88;
0.452453183;130.885016139;2021-11-18 10:51:31.955;25.02;27.76;32.54;90.4;212.62;415.04;170.38;73.88;
0.452453368;130.901015725;2021-11-18 10:51:31.971;25.02;27.9;32.54;90.4;212.62;415.04;170.38;73.88;
0.452453553;130.917015940;2021-11-18 10:51:31.987;25.02;27.9;32.86;90.4;212.62;415.04;170.38;73.88;
0.452453738;130.933016155;2021-11-18 10:51:32.003;25.02;27.9;32.86;93.06;212.62;415.04;170.38;73.88;
0.452453924;130.949015741;2021-11-18 10:51:32.019;25.02;27.9;32.86;93.06;214.42;415.04;170.38;73.88;
0.452454109;130.965015956;2021-11-18 10:51:32.035;25.02;27.9;32.86;93.06;214.42;401.44;170.38;73.88;
0.452454294;130.981016171;2021-11-18 10:51:32.051;25.02;27.9;32.86;93.06;214.42;401.44;167.42;73.88;
0.452454479;130.997015758;2021-11-18 10:51:32.067;25.02;27.9;32.86;93.06;214.42;401.44;167.42;74.12;
0.452464942;131.901015959;2021-11-18 10:51:32.971;25.02;28.14;32.86;93.06;214.42;401.44;167.42;74.12;
0.452465127;131.917016174;2021-11-18 10:51:32.987;25.02;28.14;33.42;93.06;214.42;401.44;167.42;74.12;
0.452465312;131.933015760;2021-11-18 10:51:33.003;25.02;28.14;33.42;95.98;214.42;401.44;167.42;74.12;
0.452465498;131.949015975;2021-11-18 10:51:33.019;25.02;28.14;33.42;95.98;217.52;401.44;167.42;74.12;
0.452465683;131.965016190;2021-11-18 10:51:33.035;25.02;28.14;33.42;95.98;217.52;388.92;167.42;74.12;
0.452465868;131.981015776;2021-11-18 10:51:33.051;25.02;28.14;33.42;95.98;217.52;388.92;168.76;74.12;
0.452466053;131.997015991;2021-11-18 10:51:33.067;25.02;28.14;33.42;95.98;217.52;388.92;168.76;74.6;
0.452476331;132.885015978;2021-11-18 10:51:33.955;25.16;28.14;33.42;95.98;217.52;388.92;168.76;74.6;
0.452476516;132.901016193;2021-11-18 10:51:33.971;25.16;28.38;33.42;95.98;217.52;388.92;168.76;74.6;
0.452476701;132.917015779;2021-11-18 10:51:33.987;25.16;28.38;33.8;95.98;217.52;388.92;168.76;74.6;
0.452476887;132.933015994;2021-11-18 10:51:34.003;25.16;28.38;33.8;105.96;217.52;388.92;168.76;74.6;
0.452477083;132.950015751;2021-11-18 10:51:34.020;25.16;28.38;33.8;105.96;226.74;388.92;168.76;74.6;
0.452477257;132.965015795;2021-11-18 10:51:34.035;25.16;28.38;33.8;105.96;226.74;381.92;168.76;74.6;
0.452477442;132.981016010;2021-11-18 10:51:34.051;25.16;28.38;33.8;105.96;226.74;381.92;167.98;74.6;
0.452477627;132.997016225;2021-11-18 10:51:34.067;25.16;28.38;33.8;105.96;226.74;381.92;167.98;73.98;
0.452488079;133.900016256;2021-11-18 10:51:34.970;25.16;28.5;33.8;105.96;226.74;381.92;167.98;73.98;
0.452488264;133.916015842;2021-11-18 10:51:34.986;25.16;28.5;34.12;105.96;226.74;381.92;167.98;73.98;
0.452488449;133.932016057;2021-11-18 10:51:35.002;25.16;28.5;34.12;109.78;226.74;381.92;167.98;73.98;
0.452488634;133.948016272;2021-11-18 10:51:35.018;25.16;28.5;34.12;109.78;227.14;381.92;167.98;73.98;
0.452488819;133.964015858;2021-11-18 10:51:35.034;25.16;28.5;34.12;109.78;227.14;373.26;167.98;73.98;
0.452489005;133.980016073;2021-11-18 10:51:35.050;25.16;28.5;34.12;109.78;227.14;373.26;161.96;73.98;
0.452489190;133.996016288;2021-11-18 10:51:35.066;25.16;28.5;34.12;109.78;227.14;373.26;161.96;72.84;
0.452499664;134.901016032;2021-11-18 10:51:35.971;25.3;28.5;34.12;109.78;227.14;373.26;161.96;72.84;
0.452499850;134.917016247;2021-11-18 10:51:35.987;25.3;28.68;34.12;109.78;227.14;373.26;161.96;72.84;
0.452500035;134.933015833;2021-11-18 10:51:36.003;25.3;28.68;34.64;109.78;227.14;373.26;161.96;72.84;
0.452500220;134.949016048;2021-11-18 10:51:36.019;25.3;28.68;34.64;113.88;227.14;373.26;161.96;72.84;
0.452500405;134.965016263;2021-11-18 10:51:36.035;25.3;28.68;34.64;113.88;225.26;373.26;161.96;72.84;
0.452500590;134.981015849;2021-11-18 10:51:36.051;25.3;28.68;34.64;113.88;225.26;370.52;161.96;72.84;
0.452500775;134.997016064;2021-11-18 10:51:36.067;25.3;28.68;34.64;113.88;225.26;370.52;162.84;72.84;
0.452500961;135.013016279;2021-11-18 10:51:36.083;25.3;28.68;34.64;113.88;225.26;370.52;162.84;71.46;
0.452511053;135.885016050;2021-11-18 10:51:36.955;25.48;28.68;34.64;113.88;225.26;370.52;162.84;71.46;
0.452511238;135.901016265;2021-11-18 10:51:36.971;25.48;28.92;34.64;113.88;225.26;370.52;162.84;71.46;
0.452511424;135.917015852;2021-11-18 10:51:36.987;25.48;28.92;35.44;113.88;225.26;370.52;162.84;71.46;
0.452511609;135.933016067;2021-11-18 10:51:37.003;25.48;28.92;35.44;117.5;225.26;370.52;162.84;71.46;
0.452511806;135.950015824;2021-11-18 10:51:37.020;25.48;28.92;35.44;117.5;223.6;370.52;162.84;71.46;
0.452511991;135.966016038;2021-11-18 10:51:37.036;25.48;28.92;35.44;117.5;223.6;365.98;162.84;71.46;
0.452512176;135.982016253;2021-11-18 10:51:37.052;25.48;28.92;35.44;117.5;223.6;365.98;159.96;71.46;
0.452512361;135.998015840;2021-11-18 10:51:37.068;25.48;28.92;35.44;117.5;223.6;365.98;159.96;72.32;
0.452522998;136.917016085;2021-11-18 10:51:37.987;25.48;28.92;35.84;117.5;223.6;365.98;159.96;72.32;
0.452523183;136.933016300;2021-11-18 10:51:38.003;25.48;28.92;35.84;126.18;223.6;365.98;159.96;72.32;
0.452523368;136.949015887;2021-11-18 10:51:38.019;25.48;28.92;35.84;126.18;222.24;365.98;159.96;72.32;
0.452523553;136.965016102;2021-11-18 10:51:38.035;25.48;28.92;35.84;126.18;222.24;354.6;159.96;72.32;
0.452523738;136.981015688;2021-11-18 10:51:38.051;25.48;28.92;35.84;126.18;222.24;354.6;158.02;72.32;
0.452523924;136.997015903;2021-11-18 10:51:38.067;25.48;28.92;35.84;126.18;222.24;354.6;158.02;73.04;
0.452534201;137.885015889;2021-11-18 10:51:38.955;25.66;28.92;35.84;126.18;222.24;354.6;158.02;73.04;
0.452534387;137.901016104;2021-11-18 10:51:38.971;25.66;29.12;35.84;126.18;222.24;354.6;158.02;73.04;
0.452534572;137.917015691;2021-11-18 10:51:38.987;25.66;29.12;36.4;126.18;222.24;354.6;158.02;73.04;
0.452534757;137.933015905;2021-11-18 10:51:39.003;25.66;29.12;36.4;132;222.24;354.6;158.02;73.04;
0.452534942;137.949016120;2021-11-18 10:51:39.019;25.66;29.12;36.4;132;221.4;354.6;158.02;73.04;
0.452535127;137.965015707;2021-11-18 10:51:39.035;25.66;29.12;36.4;132;221.4;346.18;158.02;73.04;
0.452535312;137.981015922;2021-11-18 10:51:39.051;25.66;29.12;36.4;132;221.4;346.18;147.46;73.04;
0.452535498;137.997016137;2021-11-18 10:51:39.067;25.66;29.12;36.4;132;221.4;346.18;147.46;72.52;
0.452546146;138.917015924;2021-11-18 10:51:39.987;25.66;29.12;36.84;132;221.4;346.18;147.46;72.52;
0.452546331;138.933016139;2021-11-18 10:51:40.003;25.66;29.12;36.84;141.8;221.4;346.18;147.46;72.52;
0.452546528;138.950015896;2021-11-18 10:51:40.020;25.66;29.12;36.84;141.8;220.2;346.18;147.46;72.52;
0.452546713;138.966016111;2021-11-18 10:51:40.036;25.66;29.12;36.84;141.8;220.2;344.94;147.46;72.52;
0.452546898;138.982015697;2021-11-18 10:51:40.052;25.66;29.12;36.84;141.8;220.2;344.94;142.98;72.52;
0.452547083;138.998015912;2021-11-18 10:51:40.068;25.66;29.12;36.84;141.8;220.2;344.94;142.98;72.14;
0.452557535;139.901015943;2021-11-18 10:51:40.971;25.66;29.26;36.84;141.8;220.2;344.94;142.98;72.14;
0.452557720;139.917016158;2021-11-18 10:51:40.987;25.66;29.26;37.72;141.8;220.2;344.94;142.98;72.14;
0.452557905;139.933015744;2021-11-18 10:51:41.003;25.66;29.26;37.72;170.96;220.2;344.94;142.98;72.14;
0.452558090;139.949015959;2021-11-18 10:51:41.019;25.66;29.26;37.72;170.96;218.22;344.94;142.98;72.14;
0.452558275;139.965016174;2021-11-18 10:51:41.035;25.66;29.26;37.72;170.96;218.22;342.72;142.98;72.14;
0.452558461;139.981015761;2021-11-18 10:51:41.051;25.66;29.26;37.72;170.96;218.22;342.72;141.08;72.14;
0.452558646;139.997015976;2021-11-18 10:51:41.067;25.66;29.26;37.72;170.96;218.22;342.72;141.08;73.1;
0.452568924;140.885015962;2021-11-18 10:51:41.955;25.74;29.26;37.72;170.96;218.22;342.72;141.08;73.1;
0.452569109;140.901016177;2021-11-18 10:51:41.971;25.74;29.36;37.72;170.96;218.22;342.72;141.08;73.1;
0.452569294;140.917015763;2021-11-18 10:51:41.987;25.74;29.36;38.3;170.96;218.22;342.72;141.08;73.1;
0.452569491;140.934016149;2021-11-18 10:51:42.004;25.74;29.36;38.3;329.88;218.22;342.72;141.08;73.1;
0.452569664;140.949016193;2021-11-18 10:51:42.019;25.74;29.36;38.3;329.88;212.84;342.72;141.08;73.1;
0.452569850;140.965015779;2021-11-18 10:51:42.035;25.74;29.36;38.3;329.88;212.84;339.06;141.08;73.1;
0.452570035;140.981015994;2021-11-18 10:51:42.051;25.74;29.36;38.3;329.88;212.84;339.06;136.2;73.1;
0.452570220;140.997016209;2021-11-18 10:51:42.067;25.74;29.36;38.3;329.88;212.84;339.06;136.2;70.42;
0.452580498;141.885016196;2021-11-18 10:51:42.955;25.86;29.36;38.3;329.88;212.84;339.06;136.2;70.42;
0.452580683;141.901015782;2021-11-18 10:51:42.971;25.86;29.56;38.3;329.88;212.84;339.06;136.2;70.42;
0.452580868;141.917015997;2021-11-18 10:51:42.987;25.86;29.56;38.82;329.88;212.84;339.06;136.2;70.42;
0.452581053;141.933016212;2021-11-18 10:51:43.003;25.86;29.56;38.82;457.5;212.84;339.06;136.2;70.42;
0.452581238;141.949015798;2021-11-18 10:51:43.019;25.86;29.56;38.82;457.5;210.84;339.06;136.2;70.42;
0.452581424;141.965016013;2021-11-18 10:51:43.035;25.86;29.56;38.82;457.5;210.84;329.14;136.2;70.42;
0.452581609;141.981016228;2021-11-18 10:51:43.051;25.86;29.56;38.82;457.5;210.84;329.14;127.76;70.42;
0.452581782;141.996016273;2021-11-18 10:51:43.066;25.86;29.56;38.82;457.5;210.84;329.14;127.76;69.56;
0.452592072;142.885015801;2021-11-18 10:51:43.955;25.72;29.56;38.82;457.5;210.84;329.14;127.76;69.56;
0.452592442;142.917016231;2021-11-18 10:51:43.987;25.72;29.56;39.26;457.5;210.84;329.14;127.76;69.56;
0.452592627;142.933015817;2021-11-18 10:51:44.003;25.72;29.56;39.26;576.94;210.84;329.14;127.76;69.56;
0.452592813;142.949016032;2021-11-18 10:51:44.019;25.72;29.56;39.26;576.94;208.7;329.14;127.76;69.56;
0.452592998;142.965016247;2021-11-18 10:51:44.035;25.72;29.56;39.26;576.94;208.7;322.24;127.76;69.56;
0.452593183;142.981015833;2021-11-18 10:51:44.051;25.72;29.56;39.26;576.94;208.7;322.24;126.62;69.56;
0.452593368;142.997016048;2021-11-18 10:51:44.067;25.72;29.56;39.26;576.94;208.7;322.24;126.62;69.04;
0.452603634;143.884015864;2021-11-18 10:51:44.954;25.94;29.56;39.26;576.94;208.7;322.24;126.62;69.04;
0.452603831;143.901016249;2021-11-18 10:51:44.971;25.94;30.1;39.26;576.94;208.7;322.24;126.62;69.04;
0.452604016;143.917015836;2021-11-18 10:51:44.987;25.94;30.1;40.52;576.94;208.7;322.24;126.62;69.04;
0.452604201;143.933016051;2021-11-18 10:51:45.003;25.94;30.1;40.52;675.42;208.7;322.24;126.62;69.04;
0.452604387;143.949016266;2021-11-18 10:51:45.019;25.94;30.1;40.52;675.42;207.44;322.24;126.62;69.04;
0.452604560;143.964016310;2021-11-18 10:51:45.034;25.94;30.1;40.52;675.42;207.44;315.86;126.62;69.04;
0.452604745;143.980015896;2021-11-18 10:51:45.050;25.94;30.1;40.52;675.42;207.44;315.86;127.58;69.04;
0.452604931;143.996016111;2021-11-18 10:51:45.066;25.94;30.1;40.52;675.42;207.44;315.86;127.58;69.66;
0.452615590;144.917016070;2021-11-18 10:51:45.987;25.94;30.18;40.52;675.42;207.44;315.86;127.58;69.66;
0.452615775;144.933016285;2021-11-18 10:51:46.003;25.94;30.18;41.04;675.42;207.44;315.86;127.58;69.66;
0.452615961;144.949015871;2021-11-18 10:51:46.019;25.94;30.18;41.04;760;207.44;315.86;127.58;69.66;
0.452616157;144.966016256;2021-11-18 10:51:46.036;25.94;30.18;41.04;760;205.2;315.86;127.58;69.66;
0.452616343;144.982015843;2021-11-18 10:51:46.052;25.94;30.18;41.04;760;205.2;312.34;127.58;69.66;
0.452616528;144.998016058;2021-11-18 10:51:46.068;25.94;30.18;41.04;760;205.2;312.34;130.2;69.66;
0.452616713;145.014016273;2021-11-18 10:51:46.084;25.94;30.18;41.04;760;205.2;312.34;130.2;67.9;
0.452626979;145.901016088;2021-11-18 10:51:46.971;25.94;30.36;41.04;760;205.2;312.34;130.2;67.9;
0.452627164;145.917016303;2021-11-18 10:51:46.987;25.94;30.36;41.58;760;205.2;312.34;130.2;67.9;
0.452627546;145.950016275;2021-11-18 10:51:47.020;25.94;30.36;41.58;760;204.3;312.34;130.2;67.9;
0.452627731;145.966015862;2021-11-18 10:51:47.036;25.94;30.36;41.58;760;204.3;297.28;130.2;67.9;
0.452627917;145.982016077;2021-11-18 10:51:47.052;25.94;30.36;41.58;760;204.3;297.28;122.92;67.9;
0.452628102;145.998016291;2021-11-18 10:51:47.068;25.94;30.36;41.58;760;204.3;297.28;122.92;66.5;
0.452638553;146.901015693;2021-11-18 10:51:47.971;25.94;30.6;41.58;760;204.3;297.28;122.92;66.5;
0.452638738;146.917015908;2021-11-18 10:51:47.987;25.94;30.6;42.24;760;204.3;297.28;122.92;66.5;
0.452639109;146.949015710;2021-11-18 10:51:48.019;25.94;30.6;42.24;760;204.14;297.28;122.92;66.5;
0.452639294;146.965015925;2021-11-18 10:51:48.035;25.94;30.6;42.24;760;204.14;294.24;122.92;66.5;
0.452639479;146.981016140;2021-11-18 10:51:48.051;25.94;30.6;42.24;760;204.14;294.24;126.24;66.5;
0.452639664;146.997015726;2021-11-18 10:51:48.067;25.94;30.6;42.24;760;204.14;294.24;126.24;66.02;
0.452649942;147.885015712;2021-11-18 10:51:48.955;26.04;30.6;42.24;760;204.14;294.24;126.24;66.02;
0.452650127;147.901015927;2021-11-18 10:51:48.971;26.04;30.96;42.24;760;204.14;294.24;126.24;66.02;
0.452650313;147.917016142;2021-11-18 10:51:48.987;26.04;30.96;43.24;760;204.14;294.24;126.24;66.02;
0.452650683;147.949015944;2021-11-18 10:51:49.019;26.04;30.96;43.24;760;204.58;294.24;126.24;66.02;
0.452650868;147.965016158;2021-11-18 10:51:49.035;26.04;30.96;43.24;760;204.58;287.84;126.24;66.02;
0.452651053;147.981015745;2021-11-18 10:51:49.051;26.04;30.96;43.24;760;204.58;287.84;127.32;66.02;
0.452651227;147.996015789;2021-11-18 10:51:49.066;26.04;30.96;43.24;760;204.58;287.84;127.32;65.42;
0.452661516;148.885015946;2021-11-18 10:51:49.955;26.12;30.96;43.24;760;204.58;287.84;127.32;65.42;
0.452661701;148.901016161;2021-11-18 10:51:49.971;26.12;31.08;43.24;760;204.58;287.84;127.32;65.42;
0.452661887;148.917015747;2021-11-18 10:51:49.987;26.12;31.08;43.86;760;204.58;287.84;127.32;65.42;
0.452662257;148.949016177;2021-11-18 10:51:50.019;26.12;31.08;43.86;760;205.44;287.84;127.32;65.42;
0.452662442;148.965015764;2021-11-18 10:51:50.035;26.12;31.08;43.86;760;205.44;282.44;127.32;65.42;
0.452662627;148.981015979;2021-11-18 10:51:50.051;26.12;31.08;43.86;760;205.44;282.44;123.44;65.42;
0.452662813;148.997016194;2021-11-18 10:51:50.067;26.12;31.08;43.86;760;205.44;282.44;123.44;63.76;
0.452673090;149.885016180;2021-11-18 10:51:50.955;25.96;31.08;43.86;760;205.44;282.44;123.44;63.76;
0.452673275;149.901015766;2021-11-18 10:51:50.971;25.96;31.14;43.86;760;205.44;282.44;123.44;63.76;
0.452673461;149.917015981;2021-11-18 10:51:50.987;25.96;31.14;44.64;760;205.44;282.44;123.44;63.76;
0.452674016;149.965015997;2021-11-18 10:51:51.035;25.96;31.14;44.64;760;205.44;272.44;123.44;63.76;
0.452674190;149.980016042;2021-11-18 10:51:51.050;25.96;31.14;44.64;760;205.44;272.44;120.48;63.76;
0.452674375;149.996016257;2021-11-18 10:51:51.066;25.96;31.14;44.64;760;205.44;272.44;120.48;62.7;
0.452684664;150.885015785;2021-11-18 10:51:51.955;26.06;31.14;44.64;760;205.44;272.44;120.48;62.7;
0.452684850;150.901016000;2021-11-18 10:51:51.971;26.06;31.36;44.64;760;205.44;272.44;120.48;62.7;
0.452685035;150.917016215;2021-11-18 10:51:51.987;26.06;31.36;45.38;760;205.44;272.44;120.48;62.7;
0.452685405;150.949016016;2021-11-18 10:51:52.019;26.06;31.36;45.38;760;205.58;272.44;120.48;62.7;
0.452685590;150.965016231;2021-11-18 10:51:52.035;26.06;31.36;45.38;760;205.58;266.72;120.48;62.7;
0.452685775;150.981015817;2021-11-18 10:51:52.051;26.06;31.36;45.38;760;205.58;266.72;112.32;62.7;
0.452685961;150.997016032;2021-11-18 10:51:52.067;26.06;31.36;45.38;760;205.58;266.72;112.32;61.8;
0.452696238;151.885016019;2021-11-18 10:51:52.955;26.52;31.36;45.38;760;205.58;266.72;112.32;61.8;
0.452696424;151.901016234;2021-11-18 10:51:52.971;26.52;31.92;45.38;760;205.58;266.72;112.32;61.8;
0.452696609;151.917015820;2021-11-18 10:51:52.987;26.52;31.92;46.84;760;205.58;266.72;112.32;61.8;
0.452696979;151.949016250;2021-11-18 10:51:53.019;26.52;31.92;46.84;760;206.3;266.72;112.32;61.8;
0.452697164;151.965015836;2021-11-18 10:51:53.035;26.52;31.92;46.84;760;206.3;262.32;112.32;61.8;
0.452697350;151.981016051;2021-11-18 10:51:53.051;26.52;31.92;46.84;760;206.3;262.32;106.24;61.8;
0.452697523;151.996016096;2021-11-18 10:51:53.066;26.52;31.92;46.84;760;206.3;262.32;106.24;63.44;
0.452707813;152.885016252;2021-11-18 10:51:53.955;26.46;31.92;46.84;760;206.3;262.32;106.24;63.44;
0.452707998;152.901015839;2021-11-18 10:51:53.971;26.46;32.06;46.84;760;206.3;262.32;106.24;63.44;
